LD_001461,UMIPUBO,LD01465,,,,东莞市常平宝柯利日用品商行,Fashion,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Womenswear & Underwear,Women's Tops,,T0,8649853473883396239,育商,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,7496229076483541740,,,,,,7496229076483541740,已填写,,,,,,,,2025-06-13,1.skm,1,1,1,84.35,T1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_001462,ADRAMATA,LD01466,,,,义乌市杰萃网络科技有限公司,Fashion,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Fashion Accessories,/,,,NULL,NULL,NULL,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,,7496102425612880042,,,,,,7496102425612880042,已填写,,,,,,,,2025-02-28,1.skm,1,1,1,2236.75,T1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_001463,Lictin,LD01467,,,,深圳市晟劢科技有限公司,Beauty&FMCG,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Baby & Maternity,NULL,,T0,7494548603075595184,育商,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,7494548603075595184,,,,,,7494548603075595184,已填写,,,,,,,,2022-03-16,1.skm,0,0,0,,T0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
LD_001464,BASETBL,LD01468,,,,安吉靓丽电子商务有限公司,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Furniture,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,7494544487985285121,,,,,,7494544487985285121,已填写,,,,,,,,2022-03-12,1.skm,1,0,0,,T0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
LD_001465,RFIVER,LD01469,,,,宁波聚星品电子商务有限公司,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Furniture,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001466,HYSapientia,LD01470,,,,宁波浩悦智能科技有限公司,3C,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Household Appliances,NULL,,T0,8647363603035361854,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001467,Youngseehair,LD01471,,,,/,Fashion,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Fashion Accessories,Hair Extensions & Wigs,,T5,7496165337110186695,新开国,chloeguo.03,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,,7496165337110186695,,,,,,7496165337110186695,已填写,,,,,,,,2025-04-30,1.skm,1,1,1,273700.99,T4,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_001468,Tebery-EU,LD01472,,,,新乡市然空商贸有限公司,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Home Supplies,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001469,AIDEA,LD01473,,,,上海宝炯贸易有限公司,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Home Supplies,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001470,M MCIRCO,LD01474,,,,东莞市浪险贸易有限公司,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Kitchenware,/,,,NULL,NULL,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,7494175308853380185,7494175308853380185,,,,,,7494175308853380185,已填写,2025-09-29,2.hipo,1,1,1,371.29,T1,2025-09-30,1.skm,1,1,1,53.39,T1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
