LD_001441,Holy Stone,LD01445,,,,漳州市乐明贸易有限公司,3C,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Phones & Electronics,NULL,,T0,7494083489358710189,育商,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,7496102154353805538,7496102154353805538,,,,,,7496102154353805538,已填写,2025-03-15,2.hipo,1,1,1,180.00,T1,2025-02-28,1.skm,1,1,1,2542.98,T1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_001442,Seenda,LD01446,,,,深圳市君企电子商务有限公司,3C,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Computers & Office Equipment,/,,,NULL,NULL,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,7494142207058084910,7494142207058084910,,,,,,7494142207058084910,已填写,2025-09-08,3.other,1,1,1,99797.78,T3,2025-09-19,1.skm,1,1,1,4418.35,T1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_001443,MOTOPOWER,LD01447,,,,"Transrite Industries Co., Limited",Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Automotive & Motorcycle,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,7494979228614101187,,,,,,7494979228614101187,已填写,,,,,,,,2023-06-17,1.skm,1,0,0,,T0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
LD_001444,Naturehike,LD01448,,,,HongKong Naturehike International Limited,Fashion,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Sports & Outdoor,NULL,,NULL,7494314600755201402,新开国,faye.liu,,,,/,/,/,,是,5-已入驻,,,,,,,7495785191505430724,7495785191505430724,,,,,,7495785191505430724,已填写,2025-06-18,1.skm,1,1,1,1766.53,T1,2025-06-19,1.skm,1,1,0,,T0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0
LD_001445,Exclusivo Mezcla,LD01449,,,,"HEFEI GRAND LAND IMP. & EXP. CO. , LTD",Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Textiles & Soft Furnishings,/,,T3,7495628996748938033,日用家纺,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,7496151354577422408,,,,,,7496151354577422408,已填写,,,,,,,,2025-04-16,1.skm,1,1,1,2190.78,T1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_001446,Tongfushop,LD01450,,,,湖南尼佳贸易有限公司,3C,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Computers & Office Equipment,NULL,,T0,7494949506170194877,育商,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,7494238977042450008,,,,,,7494238977042450008,已填写,,,,,,,,2025-11-06,1.skm,1,1,1,2874.69,T1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_001447,RENPHO,LD01451,,,,RENPHO LIMITED,3C,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Household Appliances,/,,#N/A,8647363617578326267,NULL,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,7496106652137982203,7496106652137982203,,,,,,7496106652137982203,已填写,2025-04-22,2.hipo,1,1,1,2991.69,T1,2025-03-04,1.skm,1,1,1,1616.05,T1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_001448,WUBEN,LD01452,,,,/,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Home Supplies,/,,T3,7496110791796885945,家具家装,NULL,,,,/,/,/,,否,1-待触达,,,,,,,7496241532855617673,7496241532855617673,,,,,,7496241532855617673,已填写,2025-06-26,1.skm,1,1,1,8919.50,T2,2025-06-20,1.skm,1,1,1,3094.32,T1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_001449,Seesii,LD01453,,,,深圳市珍麦科技有限公司,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Tools & Hardware,Power Tools,,NULL,8648709484669666389,NULL,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,7496115068600748450,,,,,,,7496115068600748450,已填写,2025-03-11,1.skm,1,1,1,30288.77,T3,,,,,,,,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_001450,QINCAO,LD01454,,,,深圳市润康元科技有限公司,Fashion,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Menswear & Underwear,NULL,,T0,7494076274447516758,育商,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,7494076274447516758,,,,,,7494076274447516758,已填写,,,,,,,,2021-06-18,1.skm,0,0,0,,T0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
