LD_007031,CLEALOM,LD07081,,AM招商推进,,/,Home&Living,/,/,Home Supplies,Bathroom Supplies,,T3,7496175157859158596,日用家纺,zhongjie.ma,AM,,刘雨欣,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007032,SARAIRIS shoes,LD07082,,,,/,Fashion,/,/,#N/A,/,,#N/A,7496151481628133519,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007033,CKLT Store,LD07083,,AM招商推进,,/,Beauty&FMCG,/,/,Tools & Hardware,Garden Tools,,T3,7496143577260918789,快消生活,haoyemeng.ian,AM,,陈杏妹,/,/,/,,是,5-已入驻,,,,,,,,7494526522357482831,,,,,,,已填写,,,,,,,,2026-03-24,3.other,1,1,1,96.31,T1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_007034,Molilito's Shop US,LD07084,,,,/,Home&Living,/,/,#N/A,/,,#N/A,7495805071315601912,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007035,KIDMI STORE,LD07085,,AM招商推进,,/,Fashion,/,/,Shoes,Women's Shoes,祝航宇,T3,7495839013540825975,运动潮奢,jianglin.jessica,AM,,张玲,/,/,/,,是,6-拒绝入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007036,Happy Brick House,LD07086,,,,/,Beauty&FMCG,/,/,#N/A,/,,T3,7496102505549367554,快消生活,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_007037,TOPLUX Health & Personal Care,LD07087,,,,/,Beauty&FMCG,/,/,#N/A,/,,#N/A,7496284221888170753,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007038,Office store,LD07088,,,,/,3C,/,/,#N/A,/,,#N/A,7496131522644642439,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007039,Tasiso,LD07089,,AM招商推进,,/,Fashion,/,/,Fashion Accessories,Costume Jewelry & Accessories,梁震秋,T3,7495762911896766595,服饰服配,xuli.henk,AM,,陈晓,/,/,/,,是,5-已入驻,,,,,,,,7494150657937147547,,,,,,,已填写,,,,,,,,2025-09-13,3.other,1,0,0,,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_007040,UNICORN-US,LD07090,,AM招商推进,,/,Home&Living,/,/,Sports & Outdoor,Camping & Hiking,,T3,7495874177044416906,运动潮奢,yuna.xu,AM,,周洋,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
