LD_008211,PowerSmartUSA,LD08261,,,,/,Home&Living,/,/,Home Improvement,Garden Tools,,T4,7495187331350497863,家具家装,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_008212,Bling US,LD08262,,,,/,Beauty&FMCG,/,/,Toys & Hobbies,DIY,,T3,7495296367255980160,快消生活,liushanyu.0213,,,,/,/,/,,是,1-待触达,,,,,,,7496139104027838762,,,,,,,7496139104027838762,已填写,2025-04-07,2.hipo,1,1,1,14521.85,T2,,,,,,,,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_008213,Sopami Pro Clean,LD08263,,,,/,Home&Living,/,/,Home Supplies,/,,T3,7496315700578126759,日用家纺,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_008214,TIMEXstore,LD08264,,,,/,3C,/,/,Computers & Office Equipment,/,,T3,7495690197997357455,3C,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_008215,NutsNest,LD08265,,,,/,/,/,/,Automotive & Motorcycle,/,,T3,7496260444826077534,育商,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_008216,BotareHomeSupplies,LD08266,,,,/,Home&Living,/,/,Home Supplies,Home Care Supplies,,T3,7496136074801678566,日用家纺,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_008217,SculptTouch,LD08267,,,,/,Fashion,/,/,Womenswear & Underwear,/,,T3,7495804403407621048,服饰服配,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,7495804403407621048,,,,,,7495804403407621048,已填写,,,,,,,,2025-10-17,2.hipo,1,1,1,776.92,T1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_008218,UpliftGiftStore,LD08268,,,,/,Home&Living,/,/,Computers & Office Equipment,/,,T3,7495793993123269592,日用家纺,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_008219,EZARC Tools,LD08269,,,,/,Home&Living,/,/,Tools & Hardware,/,,T3,7495440567867967825,汽摩工具,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_008220,DR.HARRY LAB,LD08270,,,,/,Beauty&FMCG,/,/,Beauty & Personal Care,Skincare,,T3,7496137447838681368,快消生活,wanghuarong.925,,,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
