LD_002331,usmile Indonesia Official Shop,LD02347,,,,优麦恩（深圳）商贸有限公司,Beauty&FMCG,HIPO靶向商家,CNOB,FMCG,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002332,Dr.Body HealthCare,LD02348,,,,正宇貿易有限公司,Beauty&FMCG,HIPO靶向商家,CNOB,"Health, Beauty & Personal Care",/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002333,Toko Kacamata Pine,LD02349,,,,浙江省轻纺集团轻工业有限公司,Beauty&FMCG,HIPO靶向商家,CNOB,FMCG,/,,,NULL,NULL,NULL,BD,夏春雨,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002334,botare,LD02350,,,,植护,Home&Living,HIPO靶向商家,CNOB,Home & Care,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002335,Enshuai's Selection,LD02351,,,,广州诺贝菲化妆品有限公司,Home&Living,HIPO靶向商家,CNOB,Personal Care and Lifestyle,Home Appliances,,T2,7496000492898978661,日用家纺,yinyaxing,,,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002336,Mellow Sleep,LD02352,,,,广州秀幽贸易商行(个人独资),Home&Living,HIPO靶向商家,CNOB,"Home, Luxury Resale & Collectibles",Bedding and Linens,,T5,7496134814654105681,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002337,SabioCasa,LD02353,,,,邵阳市北塔区位鱼百货店(个体工商户),Beauty&FMCG,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",Children's & Infants' Books,,NULL,8655049774229131823,育商,NULL,BD,江家徵,,/,/,/,,否,1-待触达,,,,,,,7494722057004287543,,,,,,,7494722057004287543,已填写,2026-06-16,3.other,1,0,0,,T0,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
LD_002338,Hibbent,LD02354,,,,厦门市思明区玉夏海科贸易商行-CNOB,Home&Living,HIPO靶向商家,CNOB,"Home, Luxury Resale & Collectibles",Bathroom Fixtures,,T4,7495372231945915113,家具家装,wuqifeng,BD,江家徵,,/,/,/,,是,1-待触达,,,,,,,,7496161943001860499,,,,,,7496161943001860499,已填写,,,,,,,,2025-04-25,2.hipo,1,0,0,0.00,T0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
LD_002339,VTOPMART-TT,LD02355,,,,深圳市一弘科技有限公司,Home&Living,HIPO靶向商家,CNOB,"Home, Luxury Resale & Collectibles",/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,7496225415232653547,,,,,,7496225415232653547,已填写,,,,,,,,2025-06-11,1.skm,1,1,1,0.00,T0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_002340,Dripex Baby,LD02356,必招 7 月,,,深圳市亿皇贸易有限公司,Beauty&FMCG,HIPO靶向商家,CNOB,Personal Care and Lifestyle,Sports & Outdoor Play,,T4,7495861876408813872,快消生活,wangzhen.chris,BD,金慧婷,,/,/,/,,是,5-已入驻,,,,,,,7496128423975618770,7496128423975618770,,,,,,,已填写,2025-03-24,1.skm,1,0,0,,T0,2025-04-14,1.skm,1,0,0,,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
