LD_000191,fanfu toy tool,LD00191,必招 6 月,,,赣州菁钰斌贸易有限公司,Beauty&FMCG,HIPO靶向商家,CNOB,#N/A,NULL,,NULL,NULL,快消生活,NULL,BD,夏春雨,,/,/,/,,是,3-商家有意愿,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_000192,OGTea,LD00192,必招 6 月,,,XINXIN TRADING LLC,Beauty&FMCG,HIPO靶向商家,美区T4,#N/A,Drinks,,T4,7495953108031343501,快消生活,qiulei.0117,BD,夏春雨,,/,/,/,,是,3-商家有意愿,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_000193,PatPat Family Matching,LD00193,必招 6 月,,,PatPat,Beauty&FMCG,HIPO靶向商家,CNOB,Fashion,Women's Suits & Sets,,T2,7495306286185745364,快消生活,fanwenjun.215,BD,赵月晨,,张国豪Spencer,/,深圳,,是,4-入驻中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
LD_000194,BOBIKE STORE,LD00194,必招 6 月,,,湖北锦驰能源有限公司,Beauty&FMCG,HIPO靶向商家,CNOB,#N/A,Sports & Outdoor Play,,T3,7495928090022611888,快消生活,songli.0901,BD,夏春雨,,/,/,/,,是,4-入驻中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
LD_000195,LIGIANT,LD00195,必招 6 月,,,/,Beauty&FMCG,HIPO靶向商家,TTS US T3+ 级商家,#N/A,Sports & Outdoor Play,,T2,7496110894164773050,快消生活,wangzhen.chris,BD,张志强,,CNITCBXNQLSD,/,/,,是,5-已入驻,,,,,,,7496162050827913498,,,,,,,7496162050827913498,已填写,2025-04-25,1.skm,1,1,1,419.28,T1,,,,,,,,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_000196,Uergogo,LD00196,必招 6 月,,,/,Beauty&FMCG,HIPO靶向商家,TTS US T3+ 级商家,#N/A,Sports & Outdoor Play,,T2,7496261963944201160,快消生活,fanwenjun.215,BD,张志强,,HKITCBNLQLMR,/,/,,是,5-已入驻,,,,,,,,7494148475917010743,,,,,,7494148475917010743,已填写,,,,,,,,2025-09-12,3.other,1,1,1,39.67,T1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_000197,AuroraHaven,LD00197,必招 6 月,,,未央智創(香港)科技有限公司,Beauty&FMCG,HIPO靶向商家,CNOB,Personal Care and Lifestyle,Educational Toys,,T3,7496139103945787732,快消生活,wangzhen.chris,BD,张志强,,CNGBCB74QLQE,/,/,,是,5-已入驻,,,,,,,,7496132510283041479,,,,,,7496132510283041479,已填写,,,,,,,,2025-03-30,2.hipo,1,1,1,5271.22,T2,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_000198,Kiditos,LD00198,必招 6 月,,,浙江攀斯尔进出口有限公司,Beauty&FMCG,HIPO靶向商家,CNOB,#N/A,Educational Toys,,T3,7495912276280511116,快消生活,liushanyu.0213,BD,张志强,,老吴 打标中CNESCBLRQLCD,/,/,,是,5-已入驻,,,,,,,7494350802917754514,,,,,,,7494350802917754514,已填写,2026-01-07,3.other,1,1,1,,T0,,,,,,,,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_000199,HeimiliToys,LD00199,必招 6 月,,,邢台乐动儿童玩具有限公司,Beauty&FMCG,HIPO靶向商家,美区T4,#N/A,Sports & Outdoor Play,,T3,7496219260999797677,快消生活,wangshu.jasmine,BD,夏春雨,,/,/,/,,是,3-商家有意愿,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_000200,AeroBand US,LD00200,必招 6 月,,,戴乐体感,Beauty&FMCG,HIPO靶向商家,CNOB,Personal Care and Lifestyle,Musical Instruments & Accessories,,T2,7495402287802715071,快消生活,wangshu.jasmine,BD,张志强,,/,/,/,,是,5-已入驻,,,,,,,,7494083628191090467,,,,,,7494083628191090467,已填写,,,,,,,,2021-10-26,3.other,0,0,0,,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
