LD_001961,Aolon Philippines,LD01972,,,,深圳市傲龙健康有限公司,3C,HIPO靶向商家,CNOB,Electronics,/,,,NULL,NULL,NULL,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001962,CJY Digital Products Store,LD01973,,,,深圳市长景远科技有限公司,3C,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",Mobile Phone Accessories,,T2,7495519166820026392,NULL,NULL,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,7496087111725517623,7496087111725517623,,,,,,7496087111725517623,已填写,2025-09-30,3.other,1,0,0,,T0,2025-09-30,3.other,0,0,0,,T0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
LD_001963,Listening Digital,LD01974,,,,深圳市好悠弦科技有限公司,3C,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",/,,#N/A,8648176786019752026,NULL,NULL,BD,赵月晨,,/,/,/,,是,5-已入驻,,,,,,,7495904598724610138,,,,,,,7495904598724610138,已填写,2025-12-10,2.hipo,1,1,1,6331.39,T2,,,,,,,,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_001964,MJZ Tech,LD01976,,,,深圳市九州星联科技有限公司,3C,HIPO靶向商家,CNOB,Electronics,/,,,NULL,NULL,NULL,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001965,AltomexTech,LD01977,,,,深圳市剧点娱乐文化有限公司,3C,HIPO靶向商家,CNOB,Electronics,/,,,NULL,NULL,NULL,BD,赵月晨,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001966,MOVATEK SHOP,LD01978,,AM招商推进,,深圳市康兴网络科技有限公司,3C,HIPO靶向商家,CNOB,Beauty & Personal Care,Personal Care Appliances,,T4,7496027439719352500,3C,panlin.888,AM,,郑羽伶,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001967,Baseus official store,LD01979,,,,深圳市六路科技有限公司,Home&Living,HIPO靶向商家,CNOB,Automotive & Electronics,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,7495877195342908086,7495877195342908086,,,,,,7495877195342908086,已填写,2024-10-21,1.skm,1,1,1,298.71,T1,,,,,,,,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_001968,Apolosign Tech,LD01980,,,,深圳市栎蕙科技有限公司,3C,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",/,,,NULL,NULL,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,7496128578756970942,7496128578756970942,,,,,,7496128578756970942,已填写,2025-03-24,2.hipo,1,1,0,0.00,T0,2025-10-24,2.hipo,1,1,1,101.96,T1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0
LD_001969,Takoo Home,LD01981,,,,深圳市露晴商贸有限公司,3C,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",/,,,NULL,NULL,NULL,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001970,UGREEN.US,LD01982,,,,绿联,3C,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",Mobile Phone Accessories,,T4,7495523596958730726,3C,mattzhang,,,,/,/,/,,是,3-商家有意愿,,,,,,,,7494645450894772829,,,,,,7494645450894772829,已填写,,,,,,,,2022-07-19,2.hipo,0,0,0,,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
