LD_007391,BougeRV EUZY,LD07441,,,,/,3C,/,/,#N/A,/,,T3,8651957367862432609,3C,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_007392,Aka Boutique,LD07442,,,,/,Home&Living,/,/,#N/A,/,,T3,7494185464685233524,日用家纺,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_007393,NovaNook.,LD07443,,AM招商推进,,/,Fashion,/,/,Fashion Accessories,Eyewear,刘亚婷,T3,7496023493486217645,服饰服配,wangrui.wil,AM,,郭晓彤,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007394,GlampHush,LD07444,,AM招商推进,,/,Fashion,/,/,Sports & Outdoor,Sports & Outdoor Accessories,,T3,7494222241355171254,运动潮奢,liziyin.plumlee,AM,,张玲,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007395,Daidai Digital,LD07445,,AM招商推进,,/,3C,/,/,Phones & Electronics,Mobile Phone Accessories,,T3,7496102683394542368,3C,kunyuanchen,AM,,胡思倩,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007396,AOLON WATCH,LD07446,,AM招商推进,,/,3C,/,/,Phones & Electronics,Smart & Wearable Devices,,T3,7496216833302759915,3C,yaoxuyiyi,AM,,张莞清,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007397,Taolue Tools,LD07447,,,,/,Home&Living,/,/,#N/A,/,,#N/A,7495820871631735666,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007398,Dr. CROWN Nature,LD07448,,AM招商推进,,/,Beauty&FMCG,/,/,Health,Nutrition & Wellness,,T3,7496255028090538075,快消生活,qiulei.0117,AM,,王宁,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007399,APYEAR.US,LD07449,,AM招商推进,,/,Home&Living,/,/,Sports & Outdoor,Leisure & Outdoor Recreation Equipment,,T3,7495900580399712936,运动潮奢,chenwei.003,AM,,周洋,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007400,Home Goods Selection,LD07450,,AM招商推进,,/,Home&Living,/,/,Home Supplies,Bathroom Supplies,,T3,7494273812795000361,家具家装,wangchangli,AM,,韩希雯,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
