LD_008331,Cammoo,LD08381,,,,/,Home&Living,/,/,Sports & Outdoor,/,,T3,7494529847754589278,家具家装,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_008332,Aeronym,LD08382,,AM招商推进,fashion自补,/,Fashion,/,/,Sports & Outdoor,/,黄嘉伟,T3,7494241427992970684,育商,xuhanwen.19,AM,,张玲,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_008333,Glamonique,LD08383,,AM招商推进,fashion自补,/,Fashion,/,/,Womenswear & Underwear,/,张晓男,T3,7494264697641796865,育商,zhouruilin.824,AM,,Millie Cheng,已进群,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_008334,Nexpowx,LD08384,,,,/,Fashion,/,/,Sports & Outdoor,/,,T3,7495997273558583732,运动潮奢,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,7494167799608149748,,,,,,7494167799608149748,已填写,,,,,,,,2025-09-23,2.hipo,1,1,1,13245.07,T2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_008335,CareGem Supplements,LD08385,,,,/,Beauty&FMCG,/,/,Health,/,,T3,7494101005828654512,快消生活,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_008336,MEN-SUIT,LD08386,,AM招商推进,fashion自补,/,Fashion,/,/,Menswear & Underwear,/,马思宇,T3,7496019385433557802,育商,zhouruilin.824,AM,,罗才鑫,/,/,/,,是,5-已入驻,,,,,,,7496122004798802796,,,,,,,,已填写,2025-03-20,3.other,1,1,1,2757.85,T1,,,,,,,,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_008337,Fuzzyfix Direct,LD08387,,,,/,Beauty&FMCG,/,/,Pet Supplies,/,,T3,7495666875437910221,快消生活,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_008338,Criusia Golbal,LD08388,,,,/,Home&Living,/,/,Home Supplies,/,,T3,7495877169481746891,日用家纺,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_008339,AVIDLOVE Boutique,LD08389,,,,/,Fashion,/,/,Womenswear & Underwear,/,,T3,7495770828776638605,服饰服配,NULL,,,,/,/,/,,否,1-待触达,,,,,,,7496131433237744514,7496131433237744514,,,,,,7496131433237744514,已填写,2025-04-07,1.skm,1,1,1,958.86,T1,2025-03-28,2.hipo,1,1,1,32324.71,T3,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_008340,New One luxury,LD08390,,,,/,Fashion,/,/,Pre-Owned,/,,T3,7494655561146926407,运动潮奢,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
