LD_006381,onemorehairofficial,LD06431,,AM招商推进,,/,Fashion,/,/,Fashion Accessories,Hair Extensions & Wigs,,T3,7495378182000708479,服饰服配,weiyue.0123,AM,,郭晓彤,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006382,FNIRSI Shop,LD06432,,AM招商推进,,/,Home&Living,/,/,Tools & Hardware,Measuring Tools,,T3,7495394084726541019,汽摩工具,chenchen.cccc,AM,,周羽中 Ray,/,/,/,,是,5-已入驻,,,,,,,7496181377027115101,,,,,,,,已填写,2025-05-08,2.hipo,1,1,1,217.94,T1,,,,,,,,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_006383,Brodark Store,LD06433,,AM招商推进,,/,Home&Living,/,/,Home Improvement,Building Supplies,,T3,7495792801788562185,日用家纺,zhouxinrui.zz,AM,,刘雨欣,,/,/,,是,5-已入驻,美英欧生意共建入驻意向沟通-AM【xinrui&yuxin】,,,,,,7496165055463132057,7496165055463132057,,,,,,,已填写,2025-05-15,2.hipo,0,0,0,0.00,T0,2025-04-28,2.hipo,0,0,0,0.00,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_006384,Vabches.US,LD06434,,AM招商推进,,/,Home&Living,/,/,Furniture,Indoor Furniture,,T3,7495867500576278854,家具家装,guona.rena,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006385,LEVAO-Store,LD06435,,AM招商推进,,/,Fashion,/,/,Womenswear & Underwear,Women's Underwear,王蓝婧,T3,7495670117135715281,服饰服配,youwenhao.ywh,AM,,Millie Cheng,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006386,Ciyoo Hair,LD06436,,AM招商推进,,/,Fashion,/,/,Fashion Accessories,Hair Extensions & Wigs,赵亭,T3,7495836670180363079,服饰服配,weiyue.0123,AM,,郭晓彤,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006387,Powtree,LD06437,,AM招商推进,,/,Home&Living,/,/,Tools & Hardware,Power Tools,,T3,7495924664489970025,汽摩工具,xuyanyun,AM,,周羽中 Ray,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006388,Kepeak Center,LD06438,,,,/,3C,/,/,#N/A,/,,#N/A,7495376620952455690,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006389,MellojoyUS,LD06439,,AM招商推进,,/,Beauty&FMCG,/,/,Collectibles,Entertainment,,T3,7496261753836111981,快消生活,wangzhen.chris,AM,,欧阳嘉桦,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006390,Luxseren USA,LD06440,,AM招商推进,,/,Fashion,/,/,Womenswear & Underwear,Women's Underwear,樊晨,T3,7496225784349690849,服饰服配,youwenhao.ywh,AM,,Millie Cheng,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
