LD_007381,Lyaney,LD07431,,AM招商推进,,/,Fashion,/,/,Fashion Accessories,Costume Jewelry & Accessories,,T3,7496012434464868908,日用家纺,zhongjie.ma,AM,,陈晓,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007382,Aiertu,LD07432,,,,/,Fashion,/,/,#N/A,/,,#N/A,7496006239958042901,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007383,TEJEE SHOP,LD07433,,AM招商推进,,/,Home&Living,/,/,Automotive & Motorcycle,Car Exterior Accessories,,T4,7496102676979354461,汽摩工具,yangqi.miranda,AM,,王妙辰,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007384,SAR HAIR SHOP,LD07434,,AM招商推进,,/,Fashion,/,/,Fashion Accessories,Hair Extensions & Wigs,丁超群,T3,7494356131550889276,服饰服配,zhoujie.jessie,AM,,郭晓彤,T2,/,/,,是,5-已入驻,,,,,,,,7494380705620526297,,,,,,,已填写,,,,,,,,2026-01-23,2.hipo,1,1,1,74399.45,T3,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_007385,MetroRide Elite,LD07435,,AM招商推进,,/,Home&Living,/,/,Sports & Outdoor,Fitness,,T3,7494474744671340102,运动潮奢,liziyin.plumlee,AM,,周洋,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007386,HomHaven,LD07436,,AM招商推进,,/,Home&Living,/,/,Home Supplies,Home Organizers,,T3,7496245304515857091,日用家纺,yangli.lee,AM,,刘雨欣,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007387,TC TOOL SHOP,LD07437,,AM招商推进,,/,Home&Living,/,/,Tools & Hardware,Hand Tools,,T3,7494295302128764564,汽摩工具,liyanqiu.tk,AM,,周羽中 Ray,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007388,CNUSCBUNEL3F,LD07438,,AM招商推进,,/,Home&Living,/,/,Furniture,Indoor Furniture,,T3,7495989097272936610,家具家装,pengqi.lovework,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007389,SYK ProTools,LD07439,,AM招商推进,,/,Home&Living,/,/,Tools & Hardware,Hardware,,T3,7494264260659939042,汽摩工具,shenrongfeng,AM,,周羽中 Ray,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007390,Baleaf Us,LD07440,,AM招商推进,,/,Fashion,/,/,Sports & Outdoor,Sport & Outdoor Clothing,马思宇,T3,7495922132352338761,运动潮奢,shenzehong,AM,,张玲,/,/,/,,是,4-入驻中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
