LD_007261,Joytutus VehPartPro,LD07311,,AM招商推进,,/,Home&Living,/,/,Automotive & Motorcycle,Car Electronics,,T4,7494155739553040126,汽摩工具,liyanqiu.tk,AM,,王妙辰,/,/,/,,是,5-已入驻,,,,,,,7495999010207598791,7495999010207598791,,,,,,,已填写,2025-03-24,2.hipo,1,1,1,127633.90,T4,2025-03-24,2.hipo,1,1,1,304637.50,T5,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_007262,VOLLYC US,LD07312,,AM招商推进,,/,Home&Living,/,/,Home Supplies,Festive & Party Supplies,,T3,7494198948721689608,日用家纺,chenyufei.0628,AM,,刘雨欣,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007263,HolidaySpot,LD07313,,AM招商推进,,/,Home&Living,/,/,Home Improvement,Garden Supplies,,T3,7495918898064623736,家具家装,xiaoweiye,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007264,Lopeie Studio,LD07314,,AM招商推进,,/,Home&Living,/,/,Home Supplies,Home Care Supplies,,T3,7494313831943145374,日用家纺,zhouxinrui.zz,AM,,刘雨欣,,/,/,,是,2-已触达/沟通中,美英欧生意共建入驻意向沟通-AM【xinrui&yuxin】,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007265,StyleKorean USᅟᅠ,LD07315,,AM招商推进,,/,Beauty&FMCG,/,/,Beauty & Personal Care,Skincare,,T3,7496187045277830102,快消生活,wanghuarong.925,AM,,欧阳嘉桦,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007266,Marine Fine Products Trade,LD07316,,AM招商推进,,/,3C,/,/,Sports & Outdoor,Fitness,,T3,7494315649667335484,3C,yaoxuyiyi,AM,,张莞清,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007267,EverGlow Trees,LD07317,,AM招商推进,,/,Home&Living,/,/,Furniture,Outdoor Furniture,,T3,7494420516236920458,家具家装,cainan,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007268,Luxury Castle,LD07318,,AM招商推进,,/,Fashion,/,/,Pre-Owned,Pre-Loved Luggage & Bags,,T3,7494228437190084053,运动潮奢,yanbailu,AM,,张玲,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007269,CozyNook,LD07319,,,,/,Home&Living,/,/,#N/A,/,,T3,7494418950202295509,家具家装,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_007270,WoodBerry,LD07320,,AM招商推进,,/,Fashion,/,/,Womenswear & Underwear,Women's Tops,崔媚君,T3,7494088030970348968,服饰服配,mayinxuan.127,AM,,谢冰沁Bibi,上岩,/,/,,是,4-入驻中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
