LD_000981,rotai,LD00982,,,,ai rong da xiang gang you xian gong si,3C,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Household Appliances,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000982,valerion,LD00983,,,,"CINEVISION TECHNOLOGY HK CO., LIMITED",3C,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Phones & Electronics,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000983,msfe,LD00984,,,,武汉妙不可严电子商务有限公司,3C,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Household Appliances,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000984,pinspark,LD00985,,,,"深圳市品斯帕克服饰有限公司 (Shenzhen Pinspark Clothing Co., Ltd.)",Fashion,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Sports & Outdoor,Sport & Outdoor Clothing,,T4,7495827541359430064,运动潮奢,shenzehong,,,,/,/,/,,是,1-待触达,,,,,,,,7494506443092100887,,,,,,7494506443092100887,已填写,,,,,,,,2026-03-18,2.hipo,1,1,1,175.06,T1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_000985,tmezon,LD00986,,,,珠海芯莹莱科技有限公司,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Home Improvement,/,,,NULL,NULL,NULL,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000986,haiboxing,LD00987,,,,汕头市纬星玩具有限公司,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Toys & Hobbies,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000987,sparin,LD00988,,,,深圳市昊蓝科技有限公司,3C,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Phones & Electronics,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000988,karinear,LD00989,,,,深圳市曼曦科技有限公司,3C,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Household Appliances,/,,,NULL,NULL,NULL,,,,/,/,/,,是,6-拒绝入驻,,,,,,,7495567578720406419,7495567578720406419,,,,,,7495567578720406419,已填写,2025-04-24,1.skm,1,0,0,,T0,2025-03-10,3.other,1,1,1,45.81,T1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_000989,wiz,LD00990,,,,/,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Home Improvement,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000990,funwhole,LD00991,,,,广州逊飞科技有限公司,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Toys & Hobbies,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
