LD_001891,AiMoon,LD01899,必招 7 月,,,深圳大迈星球科技有限公司,3C,HIPO靶向商家,CNOB,Automotive & Motorcycle,Car Electronics,,T3,7494368920829854914,汽摩工具,liyanqiu.tk,BD,李泽,,/,/,/,,是,3-商家有意愿,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_001892,CINCOM,LD01900,,,,潯華健康(香港)有限公司,3C,HIPO靶向商家,CNOB,Personal Care and Lifestyle,Personal Care Appliances,,T3,7495688479812847842,3C,panlin.888,BD,李泽,,/,/,/,,是,6-拒绝入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001893,Botslab Shop,LD01901,,,,Botslab Co. Limited,Home&Living,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",/,,T3,7496049498076383861,汽摩工具,NULL,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,7496277764510288433,,,,,,,7496277764510288433,已填写,2025-07-24,2.hipo,1,0,0,,T0,,,,,,,,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
LD_001894,Plaud official,LD01902,,,,Gotvoom Select,3C,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",Audio & Video,,T0,7495786886663277390,3C,zhuxiaoyi.suki,BD,赵月晨,,/,/,/,,是,5-已入驻,,,,,,,,7494655057915577750,,,,,,7494655057915577750,已填写,,,,,,,,2026-05-25,3.other,0,0,0,,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_001895,Haier Thailand Store,LD01903,,,,海尔,3C,HIPO靶向商家,CNOB,Electronics,/,,,NULL,NULL,NULL,BD,赵月晨,,/,/,/,,是,3-商家有意愿,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_001896,LEO BUY SHOP,LD01904,,,,杭州万昀科技有限公司,3C,HIPO靶向商家,CNOB,Home & Living,/,,,NULL,NULL,NULL,BD,赵月晨,,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001897,MobvoiHomeOfficial,LD01905,,,,辉鑫有限公司-CNOB,3C,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",Audio & Video,,T1,7495584411427965808,3C,yaoxuyiyi,,,,/,/,/,,是,6-拒绝入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001898,OTTOCAST.JP,LD01906,,,,路知音（聚合）,3C,HIPO靶向商家,CNOB,Home & Living,Car Electronics,,NULL,7495997881909282963,新开国,langzihan.99,,,,/,/,/,,是,6-拒绝入驻,,,,,,,7494606340183066476,,,,,,,7494606340183066476,已填写,2026-04-24,1.skm,1,1,1,0.00,T0,,,,,,,,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_001899,UgreenOfficialShop,LD01907,,,,绿联,3C,HIPO靶向商家,CNOB,Electronics,/,,T45,7494489357146359709,NULL,NULL,BD,赵月晨,,/,/,/,,是,5-已入驻,,,,,,,7494489357146359709,7494489357146359709,,,,,,7494489357146359709,已填写,2026-07-06,2.hipo,1,0,,,T0,2026-03-13,1.skm,1,1,1,115932.70,T4,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0
LD_001900,Plaud PH,LD01909,,,,卓动（聚合）,3C,HIPO靶向商家,CNOB,Electronics,/,,,NULL,NULL,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,7494390754210120973,7494390754210120973,,,,,,7494390754210120973,已填写,2026-02-10,1.skm,1,1,1,65704.50,T3,,,,,,,,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
