LD_000081,Jahyshop,LD00081,必招 6 月,,,深圳市嘉和宜贸易有限公司,Beauty&FMCG,HIPO靶向商家,美区T5,#N/A,Kitchen Utensils & Gadgets,,T5,7495668522992962287,快消生活,songli.0901,BD,夏春雨,,/,/,/,,是,3-商家有意愿,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_000082,Yagudfitness,LD00082,必招 6 月,,,金华卓砾电子商务有限公司,Fashion,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",Fitness,,T5,7495541563206240551,运动潮奢,wanwan.888,BD,张志强,,EU：CNDECBWFQLGW、UK：CNGBCBYCQL3G,/,/,,是,5-已入驻,,,,,,,7495541563206240551,7495541563206240551,,,,,,"7495541563206240551,7494497181252289615",已填写,2026-04-21,2.hipo,1,1,1,2530.01,T1,2026-04-21,2.hipo,1,1,1,290.76,T1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_000083,Gubercen,LD00083,必招 6 月,,,泉州市碧妮馥电子商务有限公司,Home&Living,HIPO靶向商家,美区T4,Home Supplies,Classic & Novelty Toys,,T5,7494146835918194249,日用家纺,yangli.lee,BD,江家徵,,合伙人 - 吴志杰,@吴志杰,泉州,,是,4-入驻中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
LD_000084,Belle Vue Shop,LD00084,必招 6 月,,,"Heng Xin Jia Ye Foreign Trade Co., Limited",Home&Living,HIPO靶向商家,美区T5,#N/A,Bedding and Linens,,T5,7494219140660430462,日用家纺,zhangshiwei.92,BD,江家徵,,电商负责人 - 郑佳燿 ,@郑佳燿,福州,,是,6-拒绝入驻,,,,,,,,7494539895600154073,,,,,,7494539895600154073,已填写,,,,,,,,2026-03-29,3.other,0,0,0,,T0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
LD_000085,OVIOS,LD00085,必招 6 月,,,MANUFACTURING BY SKEMA INC,Home&Living,HIPO靶向商家,美区T5,Furniture,Outdoor Furniture,,T5,7495195087729953630,家具家装,zhulong.zhu,BD,江家徵,,老板 - 潘冉权,@潘冉权,深圳,,是,4-入驻中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
LD_000086,Bedsure,LD00086,必招 6 月,,,K-YUAN TRADING LIMITED,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Textiles & Soft Furnishings,Bedding and Linens,,T5,7495158396222015734,日用家纺,chenxi.0722,BD,江家徵,,/,/,/,,是,5-已入驻,,,,,,,,7494083349673576408,,,,,,7494083349673576408,已填写,,,,,,,,2021-09-02,3.other,0,0,0,,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_000087,Ashimary Hair Beauty,LD00087,必招 6 月,,,格瑞斯,Fashion,HIPO靶向商家,CNOB,Fashion,Hair Extensions & Wigs,,T5,7495662137124227148,服饰服配,zhoujie.jessie,BD,赵月晨,,/,/,/,,是,5-已入驻,,,,,,,7494467620813506207,7494213795091875038,,,,,,"7494467620813506207,7494213795091875038",已填写,2026-03-02,3.other,1,0,0,,T0,2025-12-15,3.other,1,0,0,,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_000088,Tomorrow will be better,LD00088,必招 6 月,,,深圳市爱跃科技有限公司,Fashion,HIPO靶向商家,美区T4,#N/A,Leisure & Outdoor Recreation Equipment,,T5,7494101269328791318,运动潮奢,yuna.xu,BD,赵月晨,,/,/,深圳,,是,6-拒绝入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000089,Sigird,LD00089,必招 6 月,,,PONGMANTOT LTD,Home&Living,HIPO靶向商家,美区T5,Home Supplies,Home Care Supplies,,T4,7496301917809510769,日用家纺,lige.08042,BD,张志强,,仲怀总,/,杭州,,是,4-入驻中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
LD_000090,SEESII Tools,LD00090,必招 6 月,,,深圳天海蓝（聚合）,Home&Living,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",Power Tools,,T5,7495372477449472930,汽摩工具,xuyanyun,BD,李泽,,/,/,/,,是,5-已入驻,,,,,,,,7495372477449472930,,,,,,7495372477449472930,已填写,,,,,,,,2023-12-15,2.hipo,0,0,0,,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
