LD_001911,NUU MOBILE,LD01921,,,,杭州虹富房地产开发有限公司,3C,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",NULL,,NULL,8664441745249502983,3C,NULL,BD,赵月晨,,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001912,mfish tech inc,LD01922,,,,黑鱼,3C,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",Mobile Phone Accessories,,T3,7495615172410182103,NULL,NULL,,,,/,/,/,,是,4-入驻中,,,,,,,7496266601561099173,,,,,,,7496266601561099173,已填写,2025-07-14,3.other,1,0,0,,T0,,,,,,,,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
LD_001913,CozyBreeze,LD01923,,,,江西思华旅游发展有限公司,3C,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",Kitchen Utensils & Gadgets,,T1,7495573986341587906,3C,zhuxiaoyi.suki,,,,/,/,/,,是,6-拒绝入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001914,Jadens Printer,LD01924,,,,济南优佳办公用品有限公司,3C,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",/,,#N/A,7496321430689188225,NULL,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,7496103324293761863,7496103324293761863,,,,,,7496103324293761863,已填写,2025-04-21,2.hipo,1,1,1,52513.66,T3,2025-02-28,1.skm,1,1,1,59274.50,T3,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_001915,OneFish Screenpro USA,LD01925,,,,麻城市雨渡潇百货店(个体工商户)-CNOB,3C,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",Mobile Phone Accessories,,T4,7495895780545759621,NULL,NULL,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001916,Cool Mallify Shop,LD01926,,AM招商推进,,宁波未有电子商务有限公司,Beauty&FMCG,HIPO靶向商家,CNOB,Toys & Hobbies,Office Stationery & Supplies,,T3,7495209252864232223,快消生活,qiulei.0117,AM,,俞欣洁,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001917,Steambot Home Supplies,LD01927,,AM招商推进,,上海慧知趣信息科技有限公司,3C,HIPO靶向商家,CNOB,Household Appliances,Home Appliances,,T4,7495805422719961455,3C,patonlam,AM,,张莞清,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001918,blunique home,LD01928,,,,上海央恩科技有限公司,Home&Living,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",Bedding and Linens,,T2,7495963661494028958,3C,patonlam,,,,/,/,/,,是,6-拒绝入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001919,ECOVOX Mobile WiFi,LD01929,,,,闪鱼,3C,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",/,,T3,7496247001873877896,3C,NULL,,,,/,/,/,,是,3-商家有意愿,,,,,,,,7494595522120157714,,,,,,7494595522120157714,已填写,,,,,,,,2022-04-11,2.hipo,0,0,0,,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_001920,Hanin Official,LD01930,,,,汉印,3C,HIPO靶向商家,CNOB,unknown,/,,#N/A,8647459664073103988,NULL,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,7495822225815276148,7495822225815276148,,,,,,7495822225815276148,已填写,2025-08-29,2.hipo,1,1,1,13688.28,T2,2025-08-29,1.skm,1,1,1,10634.48,T2,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
