LD_002851,DEKOTOOLS STORE,LD02881,,,,宁波得珂信息技术有限公司,Home&Living,HIPO靶向商家,美区T4,Tools & Hardware,/,,,NULL,NULL,NULL,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002852,megalookhairlive,LD02882,,,,许昌华硕发制品有限公司,Fashion,HIPO靶向商家,美区T5,Fashion Accessories,NULL,,T0,7494566915103034000,育商,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_002853,Feracojewelry,LD02883,,,,东莞必拓饰品有限公司,Fashion,HIPO靶向商家,美区T4,Fashion Accessories,Costume Jewelry & Accessories,,T0,7496258936377346937,育商,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,7496102690078624420,7496102690078624420,,,,,,7496102690078624420,已填写,,2.hipo,0,0,0,,T0,2025-02-28,2.hipo,1,1,1,23538.62,T2,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_002854,STAPRO,LD02884,,,,深圳市承拓四海贸易有限公司,3C,HIPO靶向商家,美区T5,Fashion Accessories,Office Stationery & Supplies,,T2,7495375297716718074,3C,zengjing.9712,,,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002855,Gotoly,LD02885,,,,广州市元雅电子科技有限公司,Fashion,HIPO靶向商家,美区T4,Womenswear & Underwear,NULL,,T0,7494078912637601128,育商,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002856,AJISSI,LD02886,,,,广州熙捷贸易有限公司,Fashion,HIPO靶向商家,美区T5,Womenswear & Underwear,NULL,,T0,7496138290388437165,新开国,tangwei.012,,,,/,/,/,,是,5-已入驻,,,,,,,,7496158833853499820,,,,,,7496158833853499820,已填写,,,,,,,,2025-05-15,2.hipo,1,0,0,0.00,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_002857,Muva Brand Store,LD02887,,,,深圳市昼夜电子商务有限公司,Home&Living,HIPO靶向商家,美区T4,Collectibles,NULL,,NULL,7494099007675991227,新开国,tangwei.012,,,,/,/,/,,是,5-已入驻,,,,,,,,7496125306449856677,,,,,,7496125306449856677,已填写,,,,,,,,2025-12-16,2.hipo,1,1,1,12585.62,T2,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_002858,Arqumi US,LD02888,,,,广州市阿丘米科技有限公司,Fashion,HIPO靶向商家,美区T4,Fashion Accessories,NULL,,T0,7495736127681497189,快消生活,chenhaihua,,,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002859,HOBIBEAR.US,LD02889,,,,晋江市沃吉特贸易有限责任公司,Fashion,HIPO靶向商家,美区T4,Shoes,NULL,,T0,7494687825840277913,育商,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,7496204327886096713,,,,,,,7496204327886096713,已填写,2025-05-23,1.skm,1,1,1,37155.63,T3,,,,,,,,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_002860,mgc beauty,LD02890,,,,中山市羞趣科技有限公司,Home&Living,HIPO靶向商家,美区T5,Furniture,NULL,,T0,7494597600785959109,育商,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
