LD_002571,PUFFIT.UK,LD02593,,,,Gogg,Fashion,HIPO靶向商家,CNOB,Fashion,Women's Tops,,T2,7494947932830206237,NULL,NULL,BD,赵月晨,,/,/,/,,是,5-已入驻,,,,,,,7496123975727417520,7496123975727417520,,,,,,7496123975727417520,已填写,2025-04-10,1.skm,1,1,1,98317.86,T3,,,,,,,,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_002572,Hsia-Bras,LD02594,领航计划增补,,,HSIA,Fashion,HIPO靶向商家,CNOB,Fashion,/,,T5,NULL,NULL,NULL,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,7496106810635815737,7496106810635815737,,,,,,7496106810635815737,已填写,2026-07-10,3.other,1,0,0,,T0,2025-03-04,1.skm,1,1,1,1642551.95,T5,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1
LD_002573,Jecanori Shop,LD02595,,,,东莞思创电子商务有限公司-CNOB,Fashion,HIPO靶向商家,CNOB,Fashion,/,,T5,7496100495669562015,NULL,NULL,BD,赵月晨,,/,/,/,,是,5-已入驻,,,,,,,7496102690078624420,7496102690078624420,,,,,,7496102690078624420,已填写,,2.hipo,0,0,0,,T0,2025-02-28,2.hipo,1,1,1,23538.62,T2,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_002574,VEADONS Waches,LD02596,,,,广州威亿商贸有限公司,Fashion,HIPO靶向商家,CNOB,Fashion,Fashion Watches & Accessories,,T3,7496001102145751148,育商,liyaoyao.y,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,,7496001102145751148,,,,,,7496001102145751148,已填写,,,,,,,,2025-01-14,2.hipo,0,0,0,,T0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
LD_002575,KissYanOfficial,LD02597,,,,海口龙华卓图百货店(个体工商户),Fashion,HIPO靶向商家,CNOB,Fashion,/,,T45,7495150106250348925,服饰服配,NULL,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,7496102360906041774,7496102360906041774,,,,,,7496102360906041774,已填写,,2.hipo,0,0,0,,T0,2025-02-28,2.hipo,1,1,1,22069.93,T2,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_002576,Frodio Hair,LD02598,,,,赫特（聚合）,Fashion,HIPO靶向商家,CNOB,Fashion,/,,,NULL,NULL,NULL,,,,/,/,/,,是,3-商家有意愿,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_002577,FullShineHair,LD02599,,,,华域智创(武汉)贸易有限公司-CNOB,Fashion,HIPO靶向商家,CNOB,#N/A,#N/A,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002578,chicme,LD02600,,,,极高,Fashion,HIPO靶向商家,CNOB,Fashion,Women's Suits & Sets,,T5,7495527762152557046,服饰服配,zhaoyingyi.zz,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,,7494083750136088257,,,,,,7494083750136088257,已填写,,,,,,,,2021-11-24,2.hipo,0,0,0,,T0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
LD_002579,HOTWAVEUS,LD02601,,,,龙岩市创泰网络科技有限公司,Home&Living,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",/,,T5,8647959317575080642,NULL,NULL,BD,赵月晨,,/,/,/,,是,5-已入驻,,,,,,,,7496275497542060314,,,,,,7496275497542060314,已填写,,,,,,,,2025-07-14,2.hipo,1,1,1,1929.42,T1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_002580,Getahug.co,LD02602,必招 7 月,,,南京麦金德网络科技有限公司,Beauty&FMCG,HIPO靶向商家,CNOB,Toys & Hobbies,Dolls & Stuffed Toys,,T3,7495810587771439435,快消生活,wangshu.jasmine,BD,赵月晨,,/,/,/,,是,5-已入驻,,,,,,,7496190114301315689,7496190114301315689,,,,,,,已填写,,,,,,,,2025-05-20,2.hipo,1,1,1,499.76,T1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
