LD_004291,turewell,LD04332,,,,深圳市创智威科技有限公司,Beauty&FMCG,HIPO靶向商家,P2 - Whitelabel - AMZ,Beauty & Personal Care,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_004292,helpmate,LD04333,,,,/,Home&Living,HIPO靶向商家,P2 - Whitelabel - AMZ,Home Supplies,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_004293,teclast,LD04334,,,,广州太克西信息科技有限公司,3C,HIPO靶向商家,P2 - Whitelabel - AMZ,Phones & Electronics,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_004294,drsaec,LD04335,,,,/,3C,HIPO靶向商家,P2 - Whitelabel - AMZ,Phones & Electronics,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_004295,mexerris,LD04336,,,,莆田市凯启湄贸易有限公司,Home&Living,HIPO靶向商家,P2 - Whitelabel - AMZ,Home Supplies,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_004296,work idea,LD04337,,,,SHANGHAI TONGYU INDUSTRIAL CO.LTD,Home&Living,HIPO靶向商家,P2 - Whitelabel - AMZ,"Books, Magazines & Audio",Men's Bottoms,,T1,7494584637730096185,育商,NULL,,,,/,/,/,,否,1-待触达,,,,,,,7494584637730096185,,,,,,,7494584637730096185,已填写,2026-04-15,3.other,1,1,1,614.57,T1,,,,,,,,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_004297,meleager,LD04338,,,,"WEIMEIYING TECHNOLOGY CO., LIMITED",Home&Living,HIPO靶向商家,P2 - Whitelabel - AMZ,Home Supplies,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_004298,adramata,LD04339,,,,义乌市杰萃网络科技有限公司,Fashion,HIPO靶向商家,P2 - Whitelabel - AMZ,Fashion Accessories,/,,,NULL,NULL,NULL,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,,7496102425612880042,,,,,,7496102425612880042,已填写,,,,,,,,2025-02-28,1.skm,1,1,1,2236.75,T1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_004299,vunzo,LD04340,,,,WONGBIN LIMITED,3C,HIPO靶向商家,P2 - Whitelabel - AMZ,Household Appliances,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_004300,yizhet,LD04341,,,,深圳莱普克贸易有限公司,Home&Living,HIPO靶向商家,P2 - Whitelabel - AMZ,Home Improvement,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
