LD_001431,PICK FOR LIFE,LD01435,,,,广州秦皇科技有限公司,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Pet Supplies,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001432,Hatteker,LD01436,必招 7 月,,,义乌市棱轶贸易有限公司,Beauty&FMCG,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,#N/A,#N/A,,,NULL,NULL,NULL,BD,张志强,,/,/,/,,是,5-已入驻,,,,,,,7496133703219251922,7496133703219251922,,,,,,7496133703219251922,已填写,,,,,,,,2025-03-29,1.skm,1,1,1,25894.96,T2,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_001433,Peacecolor Nails,LD01437,,,,/,Beauty&FMCG,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Beauty & Personal Care,Nail Care,,T1,7496200992568544128,新开国,chenqing.0918,,,,/,/,/,,是,5-已入驻,,,,,,,7496200992568544128,7496200992568544128,,,,,,7496200992568544128,已填写,2025-07-29,2.hipo,0,0,1,11174.40,T2,2025-05-30,1.skm,1,1,1,228.81,T1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_001434,DOQAUS,LD01438,必招 7 月,,,深圳市迪特魔电子科技有限公司,3C,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Phones & Electronics,Audio & Video,,T0,7495410466743683231,育商,NULL,BD,李泽,,/,/,/,,是,5-已入驻,,,,,,,7494176736284869970,7494176736284869970,,,,,,7494176736284869970,已填写,2025-09-29,2.hipo,0,0,0,0.00,T0,2025-09-29,1.skm,1,1,1,2505.11,T1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_001435,LARNMERN,LD01439,,,,晋江市微诚商贸有限公司,Fashion,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Shoes,/,,T3,7495640739189393750,运动潮奢,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,7496168317791275198,,,,,,7496168317791275198,已填写,,,,,,,,2025-05-12,1.skm,1,0,0,,T0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
LD_001436,Aivermeil,LD01440,,,,/,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Furniture,Indoor Furniture,,T3,7496124143824898406,新开国,zhujiayi.chris,,,,/,/,/,,是,5-已入驻,,,,,,,,7496124143824898406,,,,,,7496124143824898406,已填写,,,,,,,,2025-03-20,1.skm,1,1,1,124402.72,T4,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_001437,Hydomi,LD01441,,,,深圳市新翔辉贸易有限公司,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Textiles & Soft Furnishings,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001438,ABCCANOPY,LD01442,,,,嘉兴市宇萱旅游用品有限公司,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Furniture,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,7494629017160091879,,,,,,7494629017160091879,已填写,,,,,,,,2022-06-09,1.skm,0,0,0,,T0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
LD_001439,Dowinx,LD01443,,,,安吉雷萨家具有限公司,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Furniture,/,,T4,7495721763244902654,家具家装,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,7496099102383377103,,,,,,7496099102383377103,已填写,,,,,,,,2025-02-26,1.skm,1,1,1,40001.54,T3,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_001440,Atopskins,LD01444,,,,/,Beauty&FMCG,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Beauty & Personal Care,NULL,,T0,7494723623475644396,NULL,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,7496099206554684286,7496099206554684286,,,,,,7496099206554684286,已填写,2025-03-19,1.skm,1,1,1,152313.10,T4,2025-03-04,1.skm,1,1,1,41979.26,T3,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
