LD_005661,Akluer Sport,LD05703,,,,永康市德航工贸有限公司,Fashion,HIPO靶向商家,美区T4,Sports & Outdoor,/,,T3,7495804013648841473,运动潮奢,NULL,,,,/,/,/,,否,1-待触达,,,,,,,7496305790406134737,,,,,,,7496305790406134737,已填写,2025-08-01,3.other,1,1,1,0.00,T0,,,,,,,,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_005662,Maple Tear Cranny,LD05704,,,,内蒙古谦骏工贸有限责任公司,Beauty&FMCG,HIPO靶向商家,美区T4,Beauty & Personal Care,NULL,,T0,7494157323733534165,育商,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005663,Whale Flotilla,LD05705,,,,合肥鲸喜电子商务有限公司,Home&Living,HIPO靶向商家,美区T4,Textiles & Soft Furnishings,/,,#N/A,7496099183872674772,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005664,ChicCurve US,LD05706,,AM招商推进,fashion自补,Joshine (HongKong) Limited,Fashion,HIPO靶向商家,美区T4,Womenswear & Underwear,Men's Bottoms,马思宇,T4,7495675675820395435,服饰服配,youwenhao.ywh,AM,,谢冰沁Bibi,西安晶闪，已拉群,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005665,UTCOCO,LD05707,,,,杭州秋色电子商务有限公司,Fashion,HIPO靶向商家,美区T4,Womenswear & Underwear,/,,T5,7495865951935498721,服饰服配,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,7495865951935498721,,,,,,7495865951935498721,已填写,,,,,,,,2026-06-08,2.hipo,1,1,1,21252.46,T2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_005666,HIRO Star,LD05708,,,,深圳市火良科技有限公司,3C,HIPO靶向商家,美区T4,Phones & Electronics,/,,,NULL,NULL,NULL,BD,夏春雨,,/,/,/,,是,6-拒绝入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005667,FeelinGirl Shop,LD05709,,,,POPILUSH LLC,Fashion,HIPO靶向商家,美区T4,Womenswear & Underwear,/,,#N/A,7496062822962858701,NULL,NULL,BD,李泽,,/,/,/,,否,1-待触达,,,,,,,,7496062822962858701,,,,,,7496062822962858701,已填写,,,,,,,,2025-01-24,2.hipo,1,1,1,836558.66,T5,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_005668,Jinteng Tech,LD05710,,,,深圳晋腾科技有限公司,3C,HIPO靶向商家,美区T4,Phones & Electronics,Mobile Phone Accessories,,T3,7495918661815339450,3C,wanglizhen.321,BD,赵月晨,,/,/,/,,是,3-商家有意愿,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_005669,FINETOO Lingerie Store,LD05711,,AM招商推进,,FINETOO INC.,Fashion,HIPO靶向商家,美区T4,Womenswear & Underwear,Women's Underwear,梁震秋,T4,7495912075288152340,服饰服配,youwenhao.ywh,AM,,Millie Cheng,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005670,ROZINO Beauty,LD05712,,,,"Hong Kong Jinguang International Trading Co., Limited",Beauty&FMCG,HIPO靶向商家,美区T4,Beauty & Personal Care,/,,#N/A,7496260458740222056,NULL,NULL,,,,/,/,/,,是,3-商家有意愿,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
