LD_002291,Rotai Fitness,LD02306,,AM招商推进,,禾壳素国际农业科技(北京)股份有限公司-CNOB,Home&Living,HIPO靶向商家,CNOB,Sports & Outdoor,Fitness,,T4,7495969484048665029,运动潮奢,chenwei.003,AM,,周洋,/,/,/,,是,6-拒绝入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002292,Tilswall Tools,LD02307,,,,鐵腕創新香港有限公司,Home&Living,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",Power Tools,,T1,7496085340227471393,汽摩工具,doyleyang.yt,,,,/,/,/,,是,1-待触达,,,,,,,7496151621186390018,7496151621186390018,,,,,,7496151621186390018,已填写,2025-07-23,1.skm,1,1,1,111160.39,T4,2025-07-08,1.skm,1,1,1,8847.14,T2,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_002293,CAMDOOR US,LD02308,,AM招商推进,,福州水滴飞扬网络科技有限公司,Home&Living,HIPO靶向商家,CNOB,Sports & Outdoor,Camping & Hiking,,T3,7495497815024437434,运动潮奢,yuna.xu,AM,,周洋,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002294,BOHEM COCO,LD02309,,,,聚盛,Home&Living,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",Car Washing & Maintenance,,T2,7496200055692233103,汽摩工具,doyleyang.yt,,,,/,/,/,,是,5-已入驻,,,,,,,7496204684904466768,7496204684904466768,,,,,,7496204684904466768,已填写,2025-05-23,2.hipo,1,1,1,1285.80,T1,,,,,,,,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_002295,TEKARD US,LD02310,,AM招商推进,,深圳市金辉利非融资性担保有限公司,Home&Living,HIPO靶向商家,CNOB,Automotive & Motorcycle,Car Washing & Maintenance,,T3,7495896533380991097,汽摩工具,doyleyang.yt,AM,,王妙辰,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002296,IronTrail Knives,LD02311,,,,南通盛启祥信息科技有限公司-CNOB,Home&Living,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",NULL,,T0,7494199493117052217,运动潮奢,hsinyi.7,,,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002297,Veolia Tools,LD02312,,AM招商推进,,深圳市维琦雅科技有限公司,Home&Living,HIPO靶向商家,CNOB,Automotive & Motorcycle,Car Repair Tools,,T3,7495679712387827867,汽摩工具,xuebaoping,AM,,周羽中 Ray,/,/,/,,是,5-已入驻,,,,,,,7495679712387827867,7495679712387827867,,,,,,,已填写,,2.hipo,0,0,0,,T0,2026-01-20,2.hipo,1,1,0,3602.28,T1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0
LD_002298,QIFOR Shop,LD02313,,,,深圳星橙数智传媒有限公司,Home&Living,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",Car Washing & Maintenance,,T4,7495660249859394521,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002299,CGC TOOL,LD02314,,,,CGC&SEESE,Home&Living,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",Power Tools,,T1,7496146342812158650,汽摩工具,tangyong.allen,BD,赵月晨,,/,/,/,,是,5-已入驻,,,,,,,7496158603062905664,,,,,,,7496158603062905664,已填写,2025-04-21,2.hipo,1,1,1,126.54,T1,,,,,,,,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_002300,toolant,LD02315,,,,Toolant（聚合）,Home&Living,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",/,,T4,7495277760873466497,汽摩工具,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,7496208277330758174,,,,,,7496208277330758174,已填写,,,,,,,,2025-05-29,2.hipo,1,1,1,7086.73,T2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
