LD_007941,Trusted Choice Emporium,LD07991,,,fashion自补,/,/,/,/,Fashion Accessories,Eyewear,,T3,7494117985331677137,育商,NULL,,,郭晓彤,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007942,Luxe Gems,LD07992,,AM招商推进,fashion自补,/,Fashion,/,/,Fashion Accessories,/,,T3,7496088503720839331,育商,NULL,AM,,郭晓彤,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007943,Luvieraia,LD07993,,AM招商推进,fashion自补,/,Fashion,/,/,Menswear & Underwear,/,,T3,7494492086160885668,育商,xuhanwen.19,AM,,罗才鑫,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007944,StaGeek,LD07994,必招 7 月,,,/,3C,/,/,Computers & Office Equipment,Office Stationery & Supplies,,T3,7495861727120820426,3C,zengjing.9712,BD,李泽,,/,/,/,,是,5-已入驻,,,,,,,7495068170173777959,7495068170173777959,,,,,,7495068170173777959,已填写,2025-03-26,2.hipo,1,1,1,2339.48,T1,2025-03-05,2.hipo,1,1,1,4330.86,T1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_007945,COOTRY,LD07995,,AM招商推进,fashion自补,/,Fashion,/,/,Womenswear & Underwear,/,卢维仰,T3,7496005265281223297,育商,zhouruilin.824,AM,,谢冰沁Bibi,/,/,/,,是,4-入驻中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
LD_007946,ROZINO Beauty,LD07996,必招 7 月,,,/,Beauty&FMCG,/,/,Beauty & Personal Care,Bath & Body Care,,T4,7495900653288131202,快消生活,huangyaqian.echo,BD,张志强,,/,/,/,,是,4-入驻中,,提交了直邮申请催总,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
LD_007947,Whale Flotilla,LD07997,,,,/,Home&Living,/,/,Textiles & Soft Furnishings,/,,T3,7495627657904490637,日用家纺,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007948,KOKODI,LD07998,必招 7 月,,,/,Beauty&FMCG,/,/,NULL,NULL,,NULL,7495451317130070818,育商,NULL,BD,张志强,,/,/,/,,是,4-入驻中,,,,,,,7495749184870517326,7495749184870517326,,,,,,7495749184870517326,已填写,,,,,,,,2024-05-17,2.hipo,0,0,0,,T0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
LD_007949,Thrive Chic Closet,LD07999,,AM招商推进,fashion自补,/,Fashion,/,/,Sports & Outdoor,/,,T3,7494150132497549003,育商,xuhanwen.19,AM,,罗才鑫,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007950,Funraysport,LD08000,,,,/,Fashion,/,/,Sports & Outdoor,/,,T3,7495918874472253536,运动潮奢,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
