LD_002431,COSOVA,LD02448,,,,青白江户港庭电子商务商行-CNOB,Home&Living,HIPO靶向商家,CNOB,Lifestyle,/,,,NULL,NULL,NULL,BD,江家徵,,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002432,Yirukapets,LD02449,,,,启东净妍贸易有限公司,Home&Living,HIPO靶向商家,CNOB,Personal Care and Lifestyle,Dog & Cat Furniture,,T1,7495399854103628221,快消生活,huangyaqian.echo,BD,夏春雨,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002433,CollaredEagle,LD02450,,AM招商推进,,泉州普奈斯家居有限公司-CNOB,Home&Living,HIPO靶向商家,CNOB,Furniture,Indoor Furniture,,T4,7496155466543827930,家具家装,cainan,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002434,AimKings,LD02451,,,,泉州市安溪县创三小贸易有限责任公司,Home&Living,HIPO靶向商家,CNOB,Personal Care and Lifestyle,NULL,,T0,7495822941152971061,快消生活,qiulei.0117,,,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002435,Logeski TH,LD02452,,,,柔京姬（聚合）,Home&Living,HIPO靶向商家,CNOB,Home & Care,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002436,Cutepol Pets,LD02453,,,,赛龍科技有限公司-CNOB,Home&Living,HIPO靶向商家,CNOB,Lifestyle,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002437,Esmlada,LD02454,,,,三思,Home&Living,HIPO靶向商家,CNOB,"Home, Luxury Resale & Collectibles",/,,T4,7496008021334329856,家具家装,NULL,,,,/,/,/,,否,1-待触达,,,,,,,7496155412199016635,7496155412199016635,,,,,,7496155412199016635,已填写,2025-04-24,2.hipo,1,1,1,69593.87,T3,2025-04-28,3.other,1,0,0,,T0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_002438,SoEasyOfficial,LD02455,,,,森清净(杭州)科技有限公司-CNOB,Beauty&FMCG,HIPO靶向商家,CNOB,FMCG,/,,,NULL,NULL,NULL,BD,江家徵,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002439,NATRUTH-PH,LD02456,,,,上海柏鸥清洁用品有限公司,Home&Living,HIPO靶向商家,CNOB,Home & Care,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002440,BOOMJOY-ID,LD02457,,,,上海共搜网络科技有限公司,Home&Living,HIPO靶向商家,CNOB,Lifestyle 2,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
