LD_002551,HAO Furniture Market,LD02571,,,,好麦家信息技术(深圳)有限公司,Home&Living,HIPO靶向商家,CNOB,"Home, Luxury Resale & Collectibles",NULL,,T0,8646986750584786070,育商,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,7496107827617368434,,,,,,7496107827617368434,已填写,,,,,,,,2025-03-06,2.hipo,1,1,1,112.61,T1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_002552,Fly Cleanse,LD02572,,,,晋江一诺方成文化传媒有限公司,Home&Living,HIPO靶向商家,CNOB,Personal Care and Lifestyle,NULL,,T0,8648176760470149136,育商,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,7494135547490501648,7494135547490501648,,,,,,7494135547490501648,已填写,,2.hipo,0,0,0,,T0,2025-12-10,2.hipo,1,1,1,0.00,T0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_002553,Puainta,LD02574,,,,普安特,Beauty&FMCG,HIPO靶向商家,CNOB,Grocery,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002554,PetClear Store,LD02575,,,,俏贝丽,Beauty&FMCG,HIPO靶向商家,CNOB,GPMB,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,7496122139525483067,7496122139525483067,,,,,,7496122139525483067,已填写,2025-03-20,3.other,1,1,1,0.00,T0,,,,,,,,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_002555,GiiKER Direct,LD02576,,,,青岛亿源嘉怡网络科技有限公司,Home&Living,HIPO靶向商家,CNOB,Personal Care & Life,Games & Puzzles,,T1,8647417317581822604,育商,chenqing.0918,,,,/,/,/,,是,1-待触达,,,,,,,,7495432600450271884,,,,,,7495432600450271884,已填写,,,,,,,,2025-05-29,2.hipo,1,1,1,101.35,T1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_002556,PixelHive UK,LD02577,,,,曲靖丰菜科技有限公司,Home&Living,HIPO靶向商家,CNOB,Home & Living,Camping & Hiking,,T3,7496227861658634853,新开国,chenqing.0918,,,,/,/,/,,是,1-待触达,,,,,,,7496227861658634853,7496227861658634853,,,,,,7496227861658634853,已填写,2025-08-08,2.hipo,1,1,1,227.92,T1,2025-06-11,2.hipo,1,1,1,69932.63,T3,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_002557,kelly beauty chic,LD02578,,,,尚畫貿易有限公司,Home&Living,HIPO靶向商家,CNOB,Home & Living,Car Washing & Maintenance,,T5,7496293536374033352,NULL,NULL,BD,李泽,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002558,RABAE,LD02579,,,,盛皓电子科技（天津）有限公司,Home&Living,HIPO靶向商家,CNOB,Home & Living,Bedding and Linens,,T5,7494099829697055546,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002559,BuildBoat,LD02580,,,,深圳市春万春网络科技有限公司,Home&Living,HIPO靶向商家,CNOB,Personal Care and Lifestyle,/,,#N/A,7496315605449411197,NULL,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,7496099101015902916,7496099101015902916,,,,,,7496099101015902916,已填写,2025-03-28,2.hipo,1,0,0,,T0,2025-02-25,2.hipo,1,1,1,0.00,T0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_002560,PHANCIR,LD02581,,,,深圳星迪网络科技有限公司,Home&Living,HIPO靶向商家,CNOB,Home & Living,Bathroom Fixtures,,T2,8647410634089733013,家具家装,faye.liu,,,,/,/,/,,是,5-已入驻,,,,,,,7495804244631915413,7495804244631915413,,,,,,7495804244631915413,已填写,,2.hipo,0,0,0,,T0,2025-05-25,2.hipo,1,1,1,5265.53,T2,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
