LD_001841,Ask Echo Golf,LD01848,,,,厦门益圆实业有限公司,Fashion,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",Ball Sports,,T3,7495775735052995023,运动潮奢,chenwei.003,BD,赵月晨,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001842,MAXSHOT,LD01849,,,,学益优(广东)教育文化有限公司,Fashion,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",Fitness,,T3,7496300190801168655,运动潮奢,liziyin.plumlee,BD,赵月晨,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001843,Ulike.MY,LD01850,,,,Ulike,3C,HIPO靶向商家,CNOB,Electronics,/,,#N/A,7494210729619326665,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,7496230242066664114,,,,,,7496230242066664114,已填写,,,,,,,,2025-06-25,1.skm,1,0,0,0.00,T0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
LD_001844,ukliss.store,LD01851,,,,佛山市奢美仕智能电器有限公司,3C,HIPO靶向商家,CNOB,Electronics,/,,,NULL,NULL,NULL,BD,赵月晨,,/,/,/,,否,1-待触达,,,,,,,7496109744829073689,7496109744829073689,,,,,,7496109744829073689,已填写,2025-04-08,2.hipo,1,1,1,104070.44,T4,2025-03-08,1.skm,1,1,1,0.00,T0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_001845,Limer Official,LD01852,,AM招商推进,,深圳市珺辰科技有限公司,Beauty&FMCG,HIPO靶向商家,CNOB,Beauty & Personal Care,Haircare & Styling,,T3,7495969806620789180,快消生活,songli.0901,AM,,俞欣洁,老板曾书鼎13692277495,/,/,,是,3-商家有意愿,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_001846,OTOOTH-TH,LD01853,,,,棱镜品牌管理有限公司,Home&Living,HIPO靶向商家,CNOB,Home & Care,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001847,STAYOUNG.PH,LD01854,,,,Stayoung,Home&Living,HIPO靶向商家,CNOB,Lifestyle,/,,,NULL,NULL,NULL,BD,江家徵,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001848,Blisscherry,LD01855,,,,广州车厘子电商科技有限公司,Beauty&FMCG,HIPO靶向商家,CNOB,FMCG,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001849,Dr.DEASH ร้านเรือธง,LD01856,,,,广州麦町电商科技有限公司,Beauty&FMCG,HIPO靶向商家,CNOB,FMCG,/,,,NULL,NULL,NULL,BD,赵月晨,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001850,Miss Gooey,LD01857,,,,广州蜜糖生物科技有限公司-CNOB,Home&Living,HIPO靶向商家,CNOB,Home & Care,NULL,,NULL,7494317146521765533,育商,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
