LD_002601,Dovety,LD02628,,,,香港增盛有限公司-CNOB,3C,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",/,,T45,NULL,NULL,NULL,BD,李泽,,/,/,/,,是,6-拒绝入驻,,,,,,,,7496106832092629395,,,,,,7496106832092629395,已填写,,,,,,,,2025-03-04,3.other,1,0,0,0.00,T0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
LD_002602,CCSales,LD02629,,,,义乌市棠优日用百货商行,3C,HIPO靶向商家,CNOB,Personal Care and Lifestyle,Personal Care Appliances,,T4,7495288016999188988,NULL,NULL,BD,夏春雨,,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002603,Fifine Design,LD02630,,,,杭州先品电子商务有限公司,3C,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",Audio & Video,,T4,7495759218082744616,3C,wanglizhen.321,,,,/,/,/,,是,4-入驻中,,,,,,,7496151571180456861,7496151571180456861,,,,,,7496151571180456861,已填写,2025-10-28,1.skm,1,1,1,4407.46,T1,2025-04-23,1.skm,1,1,1,46639.33,T3,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0
LD_002604,CONATU,LD02632,,,,万载县衫室舞百货店（个体工商户）,3C,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",/,,,NULL,NULL,NULL,BD,李泽,,/,/,/,,是,6-拒绝入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002605,Dr.Flash shop,LD02633,,,,星石集团（聚合）,3C,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",/,,T45,7496199918312458572,NULL,NULL,BD,李泽,,/,/,/,,是,5-已入驻,,,,,,,7496199918312458572,7496199918312458572,,,,,,7496199918312458572,已填写,,2.hipo,0,0,0,,T0,2025-05-20,2.hipo,1,1,1,13976.53,T2,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_002606,Rarity's store,LD02634,,,,许昌楠锦贸易有限公司,3C,HIPO靶向商家,CNOB,Electronics,Gaming & Consoles,,T3,7495860695490005248,NULL,NULL,BD,李泽,,/,/,/,,是,6-拒绝入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002607,Lunelyx Security,LD02635,,,,NETVOYAGE LIMITED,3C,HIPO靶向商家,美区T4,Phones & Electronics,Cameras & Photography,,T4,7495928683903289618,3C,zhuxiaoyi.suki,,,,/,/,/,,是,3-商家有意愿,,,,,,,7496183891805637549,7496183891805637549,,,,,,7496183891805637549,已填写,2025-08-11,2.hipo,1,1,1,6449.63,T2,2025-05-11,2.hipo,1,0,1,34.70,T1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_002608,ATOPSKINS.US,LD02636,,,,深圳市美拉蒂电子有限公司,Beauty&FMCG,HIPO靶向商家,美区T4,Beauty & Personal Care,Personal Care Appliances,,T4,7495762876086717201,3C,patonlam,,,,/,/,/,,是,1-待触达,,,,,,,7496099206554684286,7496099206554684286,,,,,,7496099206554684286,已填写,2025-03-19,1.skm,1,1,1,152313.10,T4,2025-03-04,1.skm,1,1,1,41979.26,T3,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_002609,CROSSDESIGN Motor,LD02637,,AM招商推进,,常州瑞伯乐电子有限公司,Home&Living,HIPO靶向商家,美区T4,Automotive & Motorcycle,Car Interior Accessories,,T4,7495795652882827795,汽摩工具,shenrongfeng,AM,,王妙辰,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002610,Tool Unity,LD02638,,,,杭州盖念贸易有限公司,Home&Living,HIPO靶向商家,美区T4,Tools & Hardware,Power Tools,,T2,7495811481120049540,汽摩工具,xuyanyun,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
