LD_002251,HEGERBABY PH,LD02266,,,,宁波蓝途仕模塑科技有限公司,Home&Living,HIPO靶向商家,CNOB,"Mom & Babies, Health",/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002252,JMMD,LD02267,,AM招商推进,,宁波栎果科技有限公司,Beauty&FMCG,HIPO靶向商家,CNOB,Toys & Hobbies,Sports & Outdoor Play,,T3,7496110800010578333,快消生活,wangshu.jasmine,AM,,欧阳嘉桦,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002253,Asaka Thailand,LD02268,,,,浅香ASAKA,Home&Living,HIPO靶向商家,CNOB,Home & Care,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002254,Conley shop,LD02269,,,,秦皇岛蛤裴商贸有限公司-CNOB,Beauty&FMCG,HIPO靶向商家,CNOB,FMCG,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002255,QUARXERY MEXICO,LD02270,,,,泉兮（聚合）,Beauty&FMCG,HIPO靶向商家,CNOB,Consumables,Skincare,,NULL,7496055210979985801,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002256,SENMA Kids Fashion,LD02271,,,,泉州市畅游万国网络科技有限公司,Home&Living,HIPO靶向商家,CNOB,"Mom & Babies, Health",/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002257,LiangGui Food,LD02272,,,,泉州市泓联响进出口有限公司,Beauty&FMCG,HIPO靶向商家,CNOB,FMCG,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002258,RUNBEN Official VN,LD02273,,,,润本,Home&Living,HIPO靶向商家,CNOB,Home & Care,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002259,Three Squirrels Shop,LD02274,,,,三只松鼠集团,Beauty&FMCG,HIPO靶向商家,CNOB,FMCG,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002260,QUARXERY SKINCARE Brazil,LD02275,,,,上海媛风网络科技有限公司,Beauty&FMCG,HIPO靶向商家,CNOB,Consumables,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
