LD_002801,MAGIC JOHN US,LD02831,,,,HK MAGIC JOHN LIMITED,3C,HIPO靶向商家,美区T5,Phones & Electronics,Mobile Phone Accessories,,T4,7495634249899084121,3C,wanglizhen.321,,,,/,/,/,,是,3-商家有意愿,,,,,,,,7496100259977202491,,,,,,7496100259977202491,已填写,,,,,,,,2025-03-04,1.skm,1,1,1,834173.73,T5,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_002802,PUFFIT.US,LD02832,,,,MeiTian Technology Limited,Fashion,HIPO靶向商家,美区T5,Womenswear & Underwear,/,,T5,7496100358311676717,NULL,NULL,BD,李泽,,/,/,/,,是,5-已入驻,,,,,,,7496123975727417520,7496123975727417520,,,,,,7496123975727417520,已填写,2025-04-10,1.skm,1,1,1,98317.86,T3,,,,,,,,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_002803,MAYICIVO,LD02833,,,,HONG KONG TIANLANG INDUSTRIAL LIMITED,Home&Living,HIPO靶向商家,美区T5,Home Supplies,Festive & Party Supplies,,T1,7495561620596951406,日用家纺,tian,,,,/,/,/,,是,1-待触达,,,,,,,,7496179473321789621,,,,,,7496179473321789621,已填写,,,,,,,,2025-05-08,2.hipo,0,0,0,0.00,T0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
LD_002804,BlushHub,LD02834,,,,厦门刘同学跨境电子商务有限公司,Fashion,HIPO靶向商家,美区T5,Sports & Outdoor,Leisure & Outdoor Recreation Equipment,,T2,7496279375465515351,运动潮奢,liziyin.plumlee,,,,/,/,/,,是,5-已入驻,,,,,,,,7494658873532843853,,,,,,7494658873532843853,已填写,,,,,,,,2026-05-21,2.hipo,1,1,1,500.19,T1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_002805,HATONE INC,LD02835,,AM招商推进,,HATONE INC,Beauty&FMCG,HIPO靶向商家,美区T5,Pet Supplies,Home Decor,,T4,7495396993058966035,快消生活,qilinyou,AM,,王宁,/,/,/,,是,4-入驻中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
LD_002806,SONGMICS HOME,LD02836,,,,AMEZIEL INC,Home&Living,HIPO靶向商家,美区T5,Home Supplies,Home Organizers,,T4,7495126325654227514,日用家纺,tian,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,7496113870689044510,7496113870689044510,,,,,,7496113870689044510,已填写,2025-03-17,1.skm,1,1,1,376174.29,T5,,,,,,,,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_002807,Herfes Smartlife,LD02837,,,,(null),3C,HIPO靶向商家,美区T5,Beauty & Personal Care,/,,T5,NULL,NULL,NULL,BD,江家徵,,/,/,/,,是,5-已入驻,,,,,,,7496162090661415410,7496162090661415410,,,,,,7496162090661415410,已填写,2025-04-29,2.hipo,1,1,1,34471.58,T3,2025-05-13,2.hipo,1,1,1,18228.58,T2,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_002808,glowmode shop,LD02838,,,,"TOPFASHION BUSINESS CO., LIMITED",Fashion,HIPO靶向商家,美区T5,Sports & Outdoor,Sport & Outdoor Clothing,,T4,8647375388285245859,新开国,minghuicheng,,,,/,/,/,,是,3-商家有意愿,,,,,,,,7495665791526865315,,,,,,7495665791526865315,已填写,,,,,,,,2025-04-28,2.hipo,1,1,1,202244.46,T4,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_002809,Ovela Shop,LD02839,,AM招商推进,fashion自补,CELEBRATIONBEAD LLC,Fashion,HIPO靶向商家,美区T5,Menswear & Underwear,/,彭舒欣,T4,7496289715473648472,服饰服配,cicigao,AM,,罗才鑫,/,/,/,,是,5-已入驻,,,,,,,7494776552289174609,,,,,,,7494776552289174609,已填写,2026-07-15,3.other,1,0,,,T0,,,,,,,,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1
LD_002810,Pro freedom,LD02840,,AM招商推进,,南阳市均里俏商贸有限公司,Fashion,HIPO靶向商家,美区T5,Sports & Outdoor,Sports & Outdoor Accessories,,T2,7496117061452335200,运动潮奢,liziyin.plumlee,AM,,张玲,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
