LD_001951,YOOLE,LD01961,,,,杭州远漾文化有限公司,3C,HIPO靶向商家,CNOB,Electronics,/,,,NULL,NULL,NULL,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001952,Relife Fitness,LD01962,,,,杭州镇涵运动器材有限公司-CNOB,Fashion,HIPO靶向商家,CNOB,unknown,/,,#N/A,8647338915091879989,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,7495736197531142197,7495736197531142197,,,,,,7495736197531142197,已填写,2025-04-07,2.hipo,1,1,1,15448.50,T2,2025-04-17,1.skm,1,1,1,0.00,T0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_001953,TNW Tech PH,LD01964,,,,湖南智哲云科技有限公司,3C,HIPO靶向商家,CNOB,Electronics,/,,,NULL,NULL,NULL,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001954,Jeep Online,LD01965,,,,君瑜信息科技(天津)有限公司,3C,HIPO靶向商家,CNOB,Electronics,/,,,NULL,NULL,NULL,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001955,VTT Brand Store,LD01966,,,,樂康創新(香港)有限公司,3C,HIPO靶向商家,CNOB,Personal Care and Lifestyle,Personal Care Appliances,,T2,7496115836269595246,3C,zhangwenli.168,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001956,Future Trading Mall,LD01967,,,,宁波嘉会商业管理有限公司-CNOB,3C,HIPO靶向商家,CNOB,Lifestyle,/,,,NULL,NULL,NULL,,,,/,/,/,,是,6-拒绝入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001957,Amgras Malaysia,LD01968,,,,珀晓科技(深圳)有限公司,3C,HIPO靶向商家,CNOB,Electronics,/,,,NULL,NULL,NULL,BD,赵月晨,,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001958,Sauce Case,LD01969,,,,深圳恒昱贸易有限公司,3C,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",/,,T3,7494137085617538700,3C,NULL,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,,7494459832159011973,,,,,,7494459832159011973,已填写,,,,,,,,2026-02-27,3.other,1,1,1,13430.60,T2,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_001959,Foxx Development Inc Online,LD01970,,,,深圳华普物灵科技有限公司,3C,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",Phones & Tablets,,T3,7495795056389163217,NULL,NULL,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001960,CINMOORE US,LD01971,,,,深圳夸克人工智能科技有限公司,3C,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",/,,T4,7496187006532750137,3C,NULL,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,7496187006532750137,7496187006532750137,,,,,,7496187006532750137,已填写,2026-07-01,2.hipo,1,0,0,,T0,2026-01-06,2.hipo,1,0,0,,T0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
