LD_007101,SUKI ORIGINAL,LD07151,,AM招商推进,,/,Fashion,/,/,Fashion Accessories,Hair Extensions & Wigs,,T3,7495900592018917908,服饰服配,zhoujie.jessie,AM,,郭晓彤,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007102,PapaMat Inc,LD07152,,AM招商推进,,/,Home&Living,/,/,Baby & Maternity,Baby Toys,,T3,7496153694896753551,日用家纺,zhangshiwei.92,AM,,刘雨欣,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007103,Hemu Pet Supplies,LD07153,,AM招商推进,,/,Beauty&FMCG,/,/,Pet Supplies,Dog & Cat Accessories,,T3,7494103423962941011,快消生活,wanghongbo,AM,,欧阳嘉桦,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007104,HYPESTFIT,LD07154,,AM招商推进,,/,Fashion,/,/,Menswear & Underwear,Men's Tops,彭之茂,T3,7496093844343589707,服饰服配,linyangqin.cyrus7,AM,,罗才鑫,/,/,/,,是,5-已入驻,,,,,,,,7495563504302262778,,,,,,,已填写,,,,,,,,2025-04-25,2.hipo,1,0,0,,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_007105,Lidaro Home Appliances,LD07155,,AM招商推进,,/,3C,/,/,Household Appliances,Kitchen Appliances,,T3,7494169036155618759,3C,zhangwenli.168,AM,,郑羽伶,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007106,ZT household,LD07156,,AM招商推进,,/,Beauty&FMCG,/,/,Health,Nutrition & Wellness,,T3,7496138094471055732,快消生活,qiulei.0117,AM,,俞欣洁,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007107,GAIATOP STORE,LD07157,,,,/,3C,/,/,#N/A,/,,#N/A,7496158754372357007,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007108,XBJ Core,LD07158,,AM招商推进,,/,3C,/,/,Phones & Electronics,Audio & Video,,T3,7494089182878926652,3C,yaoxuyiyi,AM,,张莞清,/,/,/,,是,5-已入驻,,,,,,,,7496243441379937227,,,,,,,已填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_007109,NING US SHOP,LD07159,,AM招商推进,,/,Beauty&FMCG,/,/,Beauty & Personal Care,Bath & Body Care,,T3,7496162788389653407,快消生活,wanghuarong.925,AM,,欧阳嘉桦,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007110,Rise Active,LD07160,,AM招商推进,,/,Fashion,/,/,Sports & Outdoor,Sport & Outdoor Clothing,金惠芷,T3,7494260893733586390,运动潮奢,liziyin.plumlee,AM,,张玲,/,/,/,,是,5-已入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
