LD_002401,Hilee,LD02418,,,,广州像样科技有限公司,Home&Living,HIPO靶向商家,CNOB,Lifestyle,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002402,KOKODI,LD02419,,,,贵州莱亩贸易有限公司,Beauty&FMCG,HIPO靶向商家,CNOB,Personal Care and Lifestyle,NULL,,NULL,8669985461915518754,育商,NULL,BD,夏春雨,,/,/,/,,是,5-已入驻,,,,,,,,7495749184870517326,,,,,,7495749184870517326,已填写,,,,,,,,2024-05-17,2.hipo,0,0,0,,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_002403,Dagmara PowerTools Malaysia,LD02420,,,,海宁辰文贸易有限公司,Home&Living,HIPO靶向商家,CNOB,Lifestyle,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002404,CIVAGO ID,LD02421,,,,杭州翠临科技有限公司,Home&Living,HIPO靶向商家,CNOB,Lifestyle 2,/,,,NULL,NULL,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,7494266390040774364,,,,,,7494266390040774364,已填写,,,,,,,,2026-01-20,1.skm,1,1,1,5392.20,T2,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_002405,LEEGO home,LD02422,,,,杭州华臣科技有限公司,Home&Living,HIPO靶向商家,CNOB,Lifestyle,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002406,Kikcoin Kitchen,LD02423,,AM招商推进,,杭州千企电子商务有限公司,Home&Living,HIPO靶向商家,CNOB,Kitchenware,Cookware,,T3,7495722225845045963,日用家纺,yinyaxing,AM,,郎子涵,/,/,/,,是,5-已入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_002407,ONAIL HOME,LD02424,,,,杭州维佳生态科技有限公司-CNOB,Home&Living,HIPO靶向商家,CNOB,"Home, Luxury Resale & Collectibles",Home Organizers,,T5,7495431595733256920,NULL,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,7494723594814326612,,,,,,,7494723594814326612,已填写,2026-06-17,3.other,0,0,0,,T0,,,,,,,,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_002408,Carina Tissue,LD02425,,,,恒安,Beauty&FMCG,HIPO靶向商家,CNOB,GPMB,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002409,NekoLuv,LD02426,,,,合肥迈斯购电子科技有限公司-CNOB,Home&Living,HIPO靶向商家,CNOB,Lifestyle,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002410,FDM. มุ้งกันยุง ม่าน,LD02427,,,,湖州芊畅服饰有限公司,Home&Living,HIPO靶向商家,CNOB,Lifestyle,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
