LD_002951,Enjoy Together UK,LD02983,,,,Blinko Tech Limited,Fashion,HIPO靶向商家,美区T5,Womenswear & Underwear,Women's Suits & Sets,,T1,7494099526081087215,新开国,minghuicheng,,,,/,/,/,,是,5-已入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_002952,TechLab,LD02984,,,,广州珍轩怡贸易有限公司,Fashion,HIPO靶向商家,美区T5,Womenswear & Underwear,NULL,,NULL,7494203625451653067,育商,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002953,AILLSA Shop,LD02985,,,,河南逞娇呈美商贸有限公司,Beauty&FMCG,HIPO靶向商家,美区T4,Beauty & Personal Care,NULL,,T0,7494083253280147208,育商,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,7495430793064581471,,,,,,7495430793064581471,已填写,,,,,,,,2025-11-06,2.hipo,1,1,1,4187.77,T1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_002954,Hoopin21,LD02986,,,,泉州台商投资区建翔贸易有限公司,Beauty&FMCG,HIPO靶向商家,美区T5,Beauty & Personal Care,NULL,,T0,7496203545857198722,育商,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,7496203545857198722,,,,,,7496203545857198722,已填写,,,,,,,,2025-05-23,2.hipo,0,0,0,,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_002955,TIMETOME-,LD02987,,,,杭州星辰时光贸易有限公司,3C,HIPO靶向商家,美区T5,Computers & Office Equipment,NULL,,NULL,7496321217518209178,育商,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,7496161830945065594,,,,,,,7496161830945065594,已填写,2025-04-26,2.hipo,1,1,0,,T0,,,,,,,,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0
LD_002956,PAP TOY,LD02988,,,,东莞市炽核玩家文化有限公司,Home&Living,HIPO靶向商家,美区T4,Collectibles,NULL,,NULL,7494221900638619486,新开国,chenqing.0918,BD,江家徵,,/,/,/,,是,5-已入驻,,,,,,,,7496125306449856677,,,,,,7496125306449856677,已填写,,,,,,,,2025-12-16,2.hipo,1,1,1,12585.62,T2,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_002957,Harrods shop,LD02989,,,,义乌市步心电子商务商行,3C,HIPO靶向商家,美区T5,Household Appliances,NULL,,T0,7494544647414319980,育商,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002958,Moplushtoys2,LD02990,,,,桂林汇响电子商务有限公司第二分公司,Home&Living,HIPO靶向商家,美区T5,Toys & Hobbies,NULL,,T0,7494869644748688334,育商,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,7494157227663787816,,,,,,7494157227663787816,已填写,,,,,,,,2025-09-18,2.hipo,1,0,0,,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_002959,CRZ YOGA SHOP,LD02991,,,,广州千洛贸易有限公司,Fashion,HIPO靶向商家,美区T5,Womenswear & Underwear,NULL,,T0,7494956685457721384,育商,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,7494082775515890847,,,,,,7494082775515890847,已填写,,,,,,,,2021-07-28,1.skm,0,0,0,,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_002960,Odinstone Jewelry,LD02992,,,,深圳市虹银首饰有限公司,Fashion,HIPO靶向商家,美区T5,Jewelry Accessories & Derivatives,NULL,,T0,7496166583892412871,新开国,tangwei.012,BD,赵月晨,,/,/,/,,是,5-已入驻,,,,,,,7496166604165909194,,,,,,,7496166604165909194,已填写,2025-04-29,2.hipo,1,0,0,,T0,,,,,,,,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
