LD_002441,UNITWO Home,LD02458,,,,上海乔拉电子商务有限公司,Home&Living,HIPO靶向商家,CNOB,Lifestyle 2,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002442,GoGe Goods,LD02459,,AM招商推进,,上海王任亚商贸有限公司,Fashion,HIPO靶向商家,CNOB,Fashion Accessories,Costume Jewelry & Accessories,张晓男,T3,7496261808226928835,日用家纺,lige.08042,AM,,陈晓,/,/,/,,是,7-已清退,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002443,KOJAHOME,LD02460,,,,汕头市聚宁电子商务有限公司,Beauty&FMCG,HIPO靶向商家,CNOB,FMCG,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002444,ภิญโญช้อปปิ้ง,LD02461,,,,汕头市龙湖区派达克益智玩具贸易商行(个体工商户)-CNOB,Home&Living,HIPO靶向商家,CNOB,Lifestyle,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002445,GeminiHome.ph,LD02462,,,,汕头市希信贸易有限公司,Home&Living,HIPO靶向商家,CNOB,Lifestyle,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002446,ZALAY,LD02463,,,,抹香鲸,Home&Living,HIPO靶向商家,CNOB,Lifestyle,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002447,MINMOON FACTOTY,LD02464,,,,山西金晨阳建材有限公司,Home&Living,HIPO靶向商家,CNOB,Lifestyle,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002448,Inspink US,LD02465,,,,厦门超级灵感品牌设计有限公司,Home&Living,HIPO靶向商家,CNOB,"Home, Luxury Resale & Collectibles",/,,T3,7496253174472083519,日用家纺,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,7494478219059168365,,,,,,7494478219059168365,已填写,,,,,,,,2026-03-06,2.hipo,0,0,0,0.00,T0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
LD_002449,RYAMEN,LD02466,,AM招商推进,,厦门传奇星网络科技有限公司,Home&Living,HIPO靶向商家,CNOB,Home Improvement,Bathroom Fixtures,,T3,7495802864302918215,家具家装,wuqifeng,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002450,RideStyle,LD02467,,,,厦门品帅贸易有限责任公司,Beauty&FMCG,HIPO靶向商家,CNOB,Personal Care and Lifestyle,/,,T4,7495896616213646192,快消生活,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,7495896616213646192,7495896616213646192,,,,,,7495896616213646192,已填写,2026-01-06,2.hipo,1,1,1,16293.33,T2,2026-01-05,2.hipo,1,1,1,20981.74,T2,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
