LD_005151,Sagano EU,LD05192,,,,深圳市磊落奇伟电子商务有限公司,Home&Living,HIPO靶向商家,AMZ/DTC whitelabel,Home Improvement,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005152,Fashion Base,LD05193,,,,/,Home&Living,HIPO靶向商家,AMZ/DTC whitelabel,Toys & Hobbies,NULL,,T0,7496144903365757674,育商,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005153,TitravelToys,LD05194,,,,佛山市时光机贸易有限公司,Home&Living,HIPO靶向商家,AMZ/DTC whitelabel,Home Improvement,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005154,SECRUI,LD05195,,,,深圳市刻锐智能科技有限公司,3C,HIPO靶向商家,AMZ/DTC whitelabel,Phones & Electronics,NULL,,T0,7495637291373005156,育商,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005155,HoldOneLight,LD05196,,,,台州吉维贸易有限公司,Home&Living,HIPO靶向商家,AMZ/DTC whitelabel,Toys & Hobbies,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005156,PURPLE LADYBUG,LD05197,,,,"APURIMAC CO., LIMITED",Fashion,HIPO靶向商家,AMZ/DTC whitelabel,Sports & Outdoor,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005157,Grid– ALLPOWERS United Kingdom,LD05198,,,,/,Home&Living,HIPO靶向商家,AMZ/DTC whitelabel,Furniture,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005158,ERGOMAKER,LD05199,,,,宁波亦格科技有限公司,Home&Living,HIPO靶向商家,AMZ/DTC whitelabel,Furniture,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005159,EGOFINE,LD05200,,,,宁波齐立电子商务有限公司,Home&Living,HIPO靶向商家,AMZ/DTC whitelabel,Kitchenware,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005160,XUEMING,LD05201,,,,深圳市学铭科技有限公司,Home&Living,HIPO靶向商家,AMZ/DTC whitelabel,Automotive & Motorcycle,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
