LD_003421,DEKINMAX-PowerUK,LD03461,,,,深圳沃特菲尔科技有限公司,Fashion,HIPO靶向商家,AMZ Retailer,Luggage & Bags,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_003422,Relybo-EU,LD03462,,,,深圳市浩越科技有限公司,Fashion,HIPO靶向商家,AMZ Retailer,Sports & Outdoor,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_003423,Tokeda,LD03463,,,,东莞市拓客达电子科技有限公司,Beauty&FMCG,HIPO靶向商家,AMZ Retailer,Health,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_003424,Sparkle Paddle Boards,LD03464,,,,威海须弥山电子商务有限公司,Fashion,HIPO靶向商家,AMZ Retailer,Sports & Outdoor,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_003425,ShenZhenShiYünXiangMaoYiYouXianGongSi,LD03465,,,,深圳市运翔贸易有限公司,Home&Living,HIPO靶向商家,AMZ Retailer,Automotive & Motorcycle,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_003426,sz-silver-cam-eu,LD03466,,,,深圳银摄创新科技有限公司,3C,HIPO靶向商家,AMZ Retailer,Phones & Electronics,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_003427,Shanshan Wang Store,LD03467,,,,BLINGBLINK LTD,Fashion,HIPO靶向商家,AMZ Retailer,Sports & Outdoor,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_003428,V-Italia,LD03468,,,,济宁达萨五金劳保有限公司,3C,HIPO靶向商家,AMZ Retailer,Computers & Office Equipment,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_003429,PB-ViGoods,LD03469,,,,PB-ViGoods GmbH,Beauty&FMCG,HIPO靶向商家,AMZ Retailer,Food & Beverages,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_003430,MINCHUANG,LD03470,,,,厦门闽创星耀科技有限公司,3C,HIPO靶向商家,AMZ Retailer,Computers & Office Equipment,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
