LD_007241,Unboxed & Unseen,LD07291,,AM招商推进,,/,Home&Living,/,/,Collectibles,Sports Collectibles,,T3,7494545228504728915,运动潮奢,yanbailu,AM,,周洋,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007242,OpenAir Living,LD07292,,AM招商推进,,/,Home&Living,/,/,Furniture,Outdoor Furniture,,T3,7494420542342595967,家具家装,cainan,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007243,Stream,LD07293,,AM招商推进,,/,3C,/,/,Home Supplies,Home Appliances,,T3,7496163052524178366,3C,yangyuhui,AM,,胡思倩,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007244,Casly Lamiit,LD07294,,AM招商推进,,/,Fashion,/,/,Womenswear & Underwear,Women's Suits & Sets,,T3,7496220753847290105,服饰服配,jiangshan.amber,AM,,Millie Cheng,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007245,Lumenfox Official,LD07295,,,,/,Home&Living,/,/,#N/A,/,,#N/A,7495953052168128997,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007246,Digiera.US,LD07296,,AM招商推进,,/,3C,/,/,Phones & Electronics,Mobile Phone Accessories,,T3,7496110703965604333,3C,zhuxiaoyi.suki,AM,,文思琪,美区am反馈此前已建联拉群,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007247,Glumzrk US,LD07297,,AM招商推进,,/,Home&Living,/,/,Home Supplies,Home Care Supplies,,T3,7496277177820482283,日用家纺,wangchangli,AM,,刘雨欣,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007248,SYCHOT,LD07298,,AM招商推进,,/,Fashion,/,/,Womenswear & Underwear,Women's Bottoms,,T3,7494167455944574270,服饰服配,jiangshan.amber,AM,,谢冰沁Bibi,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007249,Gridwear,LD07299,,AM招商推进,,/,Fashion,/,/,Menswear & Underwear,Men's Tops,史悠扬,T3,7494205841023272387,服饰服配,shenxueyan,AM,,罗才鑫,美区店铺被封，目前无法互通,/,/,,是,4-入驻中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
LD_007250,Mirel,LD07300,,,,/,Fashion,/,/,#N/A,/,,#N/A,7494509305949292070,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
