LD_000161,Yeokou,LD00161,必招 6 月,,,APAFIS LIMITED,Fashion,HIPO靶向商家,美区T5,#N/A,Women's Tops,,T5,7495540299586505202,服饰服配,mayinxuan.127,BD,赵月晨,,满秀芳,/,/,,是,5-已入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_000162,UEU,LD00162,必招 6 月,,fashion自补,深圳彩猫进出口有限公司,Fashion,HIPO靶向商家,CNOB,#N/A,Women's Bottoms,,T5,7495580515896298120,服饰服配,cicigao,BD,赵月晨,谢冰沁Bibi,深圳，Jonnny老板,/,深圳,,是,6-拒绝入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000163,Luvmehair Official,LD00163,必招 6 月,AM招商推进,fashion自补,LM HAIR TRADING Inc.,Fashion,HIPO靶向商家,美区T5,Fashion Accessories,Hair Extensions & Wigs,肖娜,T4,7495119736680254098,服饰服配,zhoujie.jessie,AM/BD,赵月晨,郭晓彤,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,7494476748074944971,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000164,EVALESS,LD00164,必招 6 月,AM招商推进,fashion自补,泉州市鼓影部落商贸有限公司,Fashion,HIPO靶向商家,美区T4,Womenswear & Underwear,Women's Tops,吕君丽,T4,7495635593439905954,服饰服配,jiangshan.amber,AM/BD,赵月晨,谢冰沁Bibi,入驻UK 被清退,/,/,,是,5-已入驻,,,,,,,,7494451243579837353,,,,,,"7495976595440765353,7494451243579837353",已填写,,,,,,,,2021-12-22,3.other,0,0,0,,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_000165,COOFANDY,LD00165,必招 6 月,,,长沙寻文信息科技有限公司,Fashion,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Menswear & Underwear,Men's Tops,,T5,7495176909587187721,服饰服配,shenxueyan,BD,赵月晨,,/,/,/,,是,5-已入驻,,,,,,,7496122086130092847,7496122086130092847,,,,,,7496122086130092847,已填写,2025-04-07,2.hipo,1,1,1,217.19,T1,2025-03-20,1.skm,1,1,1,24732.75,T2,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_000166,Bbeuu Comfort,LD00166,必招 6 月,,,衡阳穿山甲网络科技有限公司,Fashion,HIPO靶向商家,美区T4,#N/A,Women's Underwear,,T4,7496120885471840445,服饰服配,youwenhao.ywh,BD,赵月晨,,/,/,/,,是,5-已入驻,,,,,,,7496168085681441253,7496168085681441253,,,,,,7496168085681441253,已填写,2025-06-04,3.other,1,1,1,292.77,T1,2025-04-30,1.skm,1,0,0,0.00,T0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_000167,MORELECT,LD00167,必招 6 月,,,GUAGUA HOLDING GROUP LIMITED,Fashion,HIPO靶向商家,美区T4,#N/A,Women's Underwear,,T4,7496161017575082249,服饰服配,liyawen.7ll,BD,赵月晨,,/,/,/,,是,5-已入驻,,,,,,,7496161017575082249,7496161017575082249,,,,,,7496161017575082249,已填写,2025-09-22,2.hipo,1,1,1,1768.24,T1,2025-09-22,2.hipo,1,1,1,61.72,T1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_000168,VogueArk,LD00168,必招 6 月,,,泉州市丰泽区蕾晶贸易有限公司,Fashion,HIPO靶向商家,美区T4,#N/A,Women's Tops,,T1,7496079381144504413,服饰服配,shenxueyan,BD,赵月晨,,/,/,/,,是,5-已入驻,,,,,,,,7496182651029588094,,,,,,7496182651029588094,已填写,,,,,,,,2025-07-31,3.other,0,0,0,0.00,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_000169,GleKey Jewelry ,LD00169,必招 6 月,,,泉州尔如商贸有限公司,Fashion,HIPO靶向商家,TTS US T3+ 级商家,Fashion Accessories,NULL,,T0,7494697102357137177,快消生活,chloeguo.03,BD,赵月晨,,徐赟赟,/,/,,是,5-已入驻,,,,,,,,7494697102357137177,,,,,,7494697102357137177,已填写,,,,,,,,2026-06-08,2.hipo,1,0,0,,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_000170,Cotton & Colt,LD00170,必招 6 月,AM招商推进,fashion自补,中山市量子星网络科技有限公司,Fashion,HIPO靶向商家,美区T4,Menswear & Underwear,Men's Suits & Sets,彭之茂,T4,7494191076957587082,服饰服配,xuchen.quan666,AM/BD,赵月晨,罗才鑫,/,/,/,,是,5-已入驻,,,,,,,,7494492082505942137,,,,,,7494492082505942137,已填写,,,,,,,,2026-03-11,3.other,1,1,1,359.13,T1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
