LD_000341,adorel,LD00341,,,,上海怡聆国际贸易有限公司,Fashion,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Kids' Fashion,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000342,coslus,LD00342,,,,深圳市咏军科技有限公司,3C,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Beauty & Personal Care,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000343,zwheel,LD00343,,,,"深圳市智美卢克斯科技有限公司 (Shenzhen Zamelux Technology Co., Ltd.)",Fashion,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Sports & Outdoor,/,,,NULL,NULL,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,7494606660762306087,,,,,,7494606660762306087,已填写,,,,,,,,2026-04-24,3.other,0,0,0,,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_000344,elegoo,LD00344,,,,深圳市恩和吉科技有限公司,3C,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Computers & Office Equipment,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000345,proster,LD00345,,,,广州青年时代信息科技有限公司,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Tools & Hardware,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000346,mato,LD00346,,,,MATOLUX GmbH,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Tools & Hardware,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000347,milu,LD00347,,,,Julian Wunsch,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Kitchenware,NULL,,T0,7494571131361593826,育商,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000348,bafang,LD00348,,,,深圳市佳浚电子商务有限公司,Fashion,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Sports & Outdoor,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000349,cde,LD00349,,,,珠海市高新区林燊科技有限公司,Fashion,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Jewelry Accessories & Derivatives,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000350,kdd,LD00350,,,,广州长鑫电子有限公司,3C,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Phones & Electronics,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
