LD_001051,romanstile,LD01053,,,,/,Home&Living,战略重点商家,A. 知名品牌｜Recognized Brands,Textiles & Soft Furnishings,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001052,vtech,LD01054,,,,/,Home&Living,战略重点商家,A. 知名品牌｜Recognized Brands,Toys & Hobbies,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001053,vasagle,LD01055,,AM招商推进,,/,Home&Living,战略重点商家,A. 知名品牌｜Recognized Brands,Home Supplies,Indoor Furniture,,T3,7496102198451210897,日用家纺,tian,AM,,刘雨欣,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001054,JJ's House Wedding Dresses,LD01056,,,,/,Fashion,战略重点商家,A. 知名品牌｜Recognized Brands,Womenswear & Underwear,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001055,lenovo,LD01057,,,,/,3C,战略重点商家,A. 知名品牌｜Recognized Brands,Computers & Office Equipment,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001056,EVERSPRING,LD01058,,,,天津乐景商贸有限公司,3C,战略重点商家,A. 知名品牌｜Recognized Brands,Household Appliances,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001057,UGREEN,LD01059,,,,HONG KONG UGREEN LIMITED,3C,战略重点商家,A. 知名品牌｜Recognized Brands,Phones & Electronics,/,,,NULL,NULL,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,7494489357146359709,7494489357146359709,,,,,,7494489357146359709,已填写,2026-07-06,2.hipo,1,0,,,T0,2026-03-13,1.skm,1,1,1,115932.70,T4,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0
LD_001058,outsunny,LD01060,,AM招商推进,,/,Home&Living,战略重点商家,A. 知名品牌｜Recognized Brands,Furniture,Outdoor Furniture,,T4,7495831794847943067,日用家纺,gongxun.chandler,AM,,刘雨欣,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001059,doogee,LD01061,,,,/,3C,战略重点商家,A. 知名品牌｜Recognized Brands,Phones & Electronics,/,,#N/A,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,7494663534022789034,,,,,,,7494663534022789034,已填写,2026-05-23,1.skm,1,1,0,261.34,T1,,,,,,,,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
LD_001060,warmiehomy,LD01062,,,,广州盈贵电子商务有限公司,Home&Living,战略重点商家,A. 知名品牌｜Recognized Brands,Home Supplies,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
