LD_003371,Youjihui-EU,LD03410,,,,深圳市优集汇科技有限公司,Fashion,HIPO靶向商家,AMZ Retailer,Sports & Outdoor,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_003372,SHEN-EU,LD03411,,,,中山大禾科技有限公司,3C,HIPO靶向商家,AMZ Retailer,Phones & Electronics,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_003373,Joiel EU,LD03412,,,,深圳市金畅进出口有限公司,Home&Living,HIPO靶向商家,AMZ Retailer,Pet Supplies,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_003374,Dune Rift,LD03413,,,,深圳市鹿杨科技有限公司,3C,HIPO靶向商家,AMZ Retailer,Phones & Electronics,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_003375,Tajinxuan,LD03414,,,,深圳市踏锦轩贸易有限公司,3C,HIPO靶向商家,AMZ Retailer,Computers & Office Equipment,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_003376,Dreamome DE,LD03415,,,,深圳市仕方通达贸易有限公司,Beauty&FMCG,HIPO靶向商家,AMZ Retailer,Baby & Maternity,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_003377,CLEVAST,LD03416,,,,成都市远睿卓悦电子商务有限公司,3C,HIPO靶向商家,AMZ Retailer,Household Appliances,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_003378,LUXBEA,LD03417,,,,故城琨季商贸有限公司,Beauty&FMCG,HIPO靶向商家,AMZ Retailer,Beauty & Personal Care,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_003379,Rfiver Star Collections,LD03418,,,,宁波聚星品电子商务有限公司,Home&Living,HIPO靶向商家,AMZ Retailer,Furniture,NULL,,T0,7494641650674535321,育商,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,7494641650674535321,,,,,,7494641650674535321,已填写,,,,,,,,2022-10-20,1.skm,0,0,0,,T0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
LD_003380,Lenka Fashion Mode,LD03419,,,,广州联卡贸易有限公司,Beauty&FMCG,HIPO靶向商家,AMZ Retailer,Beauty & Personal Care,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
