LD_006871,NGNP SHOP,LD06921,,AM招商推进,,/,Home&Living,/,/,Home Improvement,Bathroom Fixtures,,T3,7496119040623741511,家具家装,wuqifeng,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006872,JKSHMYT-US Store,LD06922,,AM招商推进,,/,Home&Living,/,/,Sports & Outdoor,Fitness,,T3,7495810406722799855,运动潮奢,chenwei.003,AM,,周洋,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006873,laifanhair,LD06923,,AM招商推进,,/,Fashion,/,/,Fashion Accessories,Hair Extensions & Wigs,,T3,7495810421361183350,服饰服配,zhoujie.jessie,AM,,郭晓彤,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006874,Bellemave two,LD06924,,AM招商推进,,/,Home&Living,/,/,Furniture,Indoor Furniture,,T3,7495748629372635216,家具家装,pengqi.lovework,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006875,Bijou B1iss,LD06925,,AM招商推进,,/,Fashion,/,/,Fashion Accessories,Costume Jewelry & Accessories,,T3,7495962705177774542,服饰服配,liyaoyao.y,AM,,张玲,还未拉群,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006876,VVZ-CHIC,LD06926,,AM招商推进,,/,Fashion,/,/,Womenswear & Underwear,Women's Tops,,T3,7496219567175207681,服饰服配,tongjing.1019,AM,,谢冰沁Bibi,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006877,DS Shoes,LD06927,,AM招商推进,,/,Fashion,/,/,Shoes,Men's Shoes,邱玺,T3,7496186973081405922,运动潮奢,lishachoo,AM,,张玲,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006878,Arelkitchen.,LD06928,,AM招商推进,,/,Home&Living,/,/,Kitchenware,Cutlery & Tableware,,T3,7494147158512666582,日用家纺,lishiyun.607,AM,,刘雨欣,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006879,HOMUG-Tactical,LD06929,,AM招商推进,,/,Fashion,/,/,Menswear & Underwear,Men's Bottoms,樊晨,T3,7496201337829361860,服饰服配,linyangqin.cyrus7,AM,,罗才鑫,/,/,/,,是,5-已入驻,,,,,,,7495979628624317026,7495979628624317026,,,,,,,已填写,2026-04-20,1.skm,1,1,1,1592.95,T1,2026-04-20,1.skm,1,1,1,128462.78,T4,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_006880,Lerro Home-Furnishing,LD06930,,AM招商推进,,/,Fashion,/,/,Sports & Outdoor,Luggage & Travel Bags,,T3,7496025743220312323,运动潮奢,yuna.xu,AM,,张玲,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
