LD_007501,Ideal.PawHub,LD07551,,AM招商推进,,/,Beauty&FMCG,/,/,Pet Supplies,Dog & Cat Grooming,,T3,7494569200772154900,快消生活,wanghongbo,AM,,欧阳嘉桦,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007502,FXW,LD07552,,AM招商推进,,/,Beauty&FMCG,/,/,Pet Supplies,Dog & Cat Furniture,,T3,7495341756865940310,快消生活,huangyaqian.echo,AM,,欧阳嘉桦,/,/,/,,是,4-入驻中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
LD_007503,NiuWork Max,LD07553,,AM招商推进,,/,Home&Living,/,/,Tools & Hardware,Power Tools,,T3,7494327897716066181,家具家装,chenchen.cccc,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007504,Adorneve Furniture,LD07554,,AM招商推进,,/,Home&Living,/,/,Furniture,Indoor Furniture,,T3,7495770844275313595,家具家装,wangsong.0925,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007505,FX01,LD07555,,AM招商推进,,/,3C,/,/,Household Appliances,Home Appliances,,T3,7496114088541260729,3C,yangyuhui,AM,,胡思倩,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007506,The Apex Time,LD07556,,AM招商推进,,/,Fashion,/,/,Fashion Accessories,Fashion Watches & Accessories,彭舒欣,T3,7494233919037670758,服饰服配,liyaoyao.y,AM,,郭晓彤,/,/,/,,是,4-入驻中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
LD_007507,SWEETFULL LIFE,LD07557,,AM招商推进,,/,Home&Living,/,/,Household Appliances,Home Appliances,,T3,7496159622384748557,运动潮奢,yuna.xu,AM,,周洋,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007508,RODREAM,LD07558,,AM招商推进,,/,Fashion,/,/,Womenswear & Underwear,Women's Suits & Sets,李晓宗,T3,7494516413503932224,运动潮奢,shenzehong,AM,,Millie Cheng,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007509,Relux Vintage,LD07559,,,,/,Fashion,/,/,#N/A,/,,#N/A,7494389775806072318,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007510,Coco Wyo,LD07560,,,,/,3C,/,/,#N/A,/,,#N/A,7494285191377553229,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
