LD_002071,CoicKe watch,LD02085,,,,广州爱拉物优商贸有限公司,Fashion,HIPO靶向商家,CNOB,Fashion,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002072,SOLY HUX,LD02086,,AM招商推进,,广州奥贸电子商务有限公司,Fashion,HIPO靶向商家,CNOB,Menswear & Underwear,Men's Bottoms,邱玺,T4,7495755219093522744,服饰服配,xuchen.quan666,AM,,罗才鑫,暂未回复,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002073,SILKELLE-BRA.MY,LD02087,,,,广州华裳坊文化有限公司,Fashion,HIPO靶向商家,CNOB,Fashion,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002074,Anda Anda Watch Store,LD02088,,,,广州汇彩化妆品有限公司,Fashion,HIPO靶向商家,CNOB,Fashion,NULL,,T0,7494379438033634442,育商,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002075,LocketLove,LD02089,,,,广州健通百货商行,Fashion,HIPO靶向商家,CNOB,Fashion,NULL,,T0,7495880396483693249,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002076,Qiaoaity,LD02090,,,,广州佳益电子商务有限公司,Fashion,HIPO靶向商家,CNOB,Fashion,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002077,JingyanshuTT,LD02091,,,,广州净颜术科技研发有限公司,Fashion,HIPO靶向商家,CNOB,Home & Care,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002078,queenlyshop04,LD02092,,,,广州巨量海纳科技服务有限公司-CNOB,Home&Living,HIPO靶向商家,CNOB,Lifestyle,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002079,hanet Singhchu,LD02093,,,,广州澜海信息科技有限公司-CNOB,Fashion,HIPO靶向商家,CNOB,FMCG,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002080,ninice,LD02094,,,,广州曼一科技有限公司-CNOB,Fashion,HIPO靶向商家,CNOB,Fashion,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
