LD_000411,akaso,LD00411,,,,深圳菲亦嘉电子商务有限公司,3C,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Phones & Electronics,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,7494081452611110303,,,,,,7494081452611110303,已填写,,,,,,,,2021-07-06,1.skm,0,0,0,,T0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
LD_000412,astroai,LD00412,,,,"重庆奥斯图科技有限公司 (Chongqing AstroAI Technology Co., Ltd.)",Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Tools & Hardware,/,,T3,7495775932387789288,汽摩工具,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,7496116151946349067,,,,,,7496116151946349067,已填写,,,,,,,,2025-03-24,1.skm,1,1,1,4088.44,T1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_000413,meuble cosy,LD00413,,,,深圳市家美贸易有限公司 (Shenzhen Jiamei Trading) / 关联：Jia Mei (HK),Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Furniture,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000414,tera,LD00414,,,,"深圳市特拉智能科技有限公司 (Shenzhen Tera Intelligent Technology Co., Ltd.)",3C,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Computers & Office Equipment,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000415,toptrek,LD00415,,,,"深圳市途普特科技有限公司 (Shenzhen Tuput Technology Co., Ltd.)",Fashion,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Sports & Outdoor,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000416,overmont,LD00416,,,,"深圳市华创智信科技有限公司 (Shenzhen Huachuang Zhixin Technology Co., Ltd.)",Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Kitchenware,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000417,enya,LD00417,,,,惠州市恩雅乐器有限公司,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Toys & Hobbies,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000418,alpicool,LD00418,,,,佛山市艾凯控股集团有限公司,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Automotive & Motorcycle,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000419,pecute,LD00419,,,,深圳市丽高电子商务有限公司,Beauty&FMCG,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Pet Supplies,/,,T3,7495373017047665232,快消生活,NULL,,,,/,/,/,,否,1-待触达,,,,,,,7496187005612427605,7496187005612427605,,,,,,7496187005612427605,已填写,2025-06-05,1.skm,1,0,0,0.00,T0,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
LD_000420,ge,LD00420,,,,YOLANDA (HK) TECHNOLOGY LIMITED,Beauty&FMCG,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Health,NULL,,T0,7494567224557930894,育商,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
