LD_002001,WETKISS Shoes,LD02015,,AM招商推进,fashion自补,成都艾美时尚商贸有限责任公司,Fashion,HIPO靶向商家,CNOB,Fashion,/,彭之茂,T5,7495380777198454848,运动潮奢,lishachoo,AM/BD,江家徵,张玲,@郭晓彤已拉群,/,/,,是,5-已入驻,,,,,,,7495380777198454848,7495380777198454848,,,,,,7495380777198454848,已填写,,3.other,0,0,0,,T0,2026-03-02,2.hipo,1,0,0,,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_002002,Feraco,LD02016,,,,东莞必拓饰品有限公司,Fashion,HIPO靶向商家,CNOB,Fashion,Costume Jewelry & Accessories,,NULL,8653783820340462908,服饰服配,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002003,HAFF,LD02017,,,,恩域品牌管理(上海)有限公司,Fashion,HIPO靶向商家,CNOB,Fashion,/,,#N/A,7495953222021581146,NULL,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,7495831931623016910,,,,,,7495831931623016910,已填写,,,,,,,,2026-04-03,2.hipo,1,1,1,5023.97,T2,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_002004,CAP COUTURE CO,LD02018,,,,佛山穗名家居建材有限公司-CNOB,Fashion,HIPO靶向商家,CNOB,Fashion,Clothes Accessories,,T3,7495432634879478082,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002005,Holylegend Jewelry USA,LD02019,,,,福州亨匠网络科技有限公司,Fashion,HIPO靶向商家,CNOB,Fashion,NULL,,NULL,8655049779188962259,育商,luoshuai.blue,,,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002006,Haolota Eyewear,LD02020,,,,福州守志贸易有限公司,Fashion,HIPO靶向商家,CNOB,Fashion,/,,T45,NULL,NULL,NULL,BD,赵月晨,,/,/,/,,否,1-待触达,,,,,,,7494379833101813095,,,,,,,7494379833101813095,已填写,2026-01-23,2.hipo,1,1,1,6886.19,T2,,,,,,,,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_002007,IUV,LD02021,,AM招商推进,,广东省恩齐尼迩特种塑料股份有限公司,Fashion,HIPO靶向商家,CNOB,Shoes,Women's Shoes,桂晴,T3,7496018529895877123,运动潮奢,jianglin.jessica,AM,,张玲,"【EU/UK互通】IUV/OOW
3
",/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002008,MINIKIT,LD02022,,AM招商推进,,广州彼得尔威森商贸有限公司,Fashion,HIPO靶向商家,CNOB,Womenswear & Underwear,Women's Underwear,许铭楷,T3,7495877215890017056,服饰服配,youwenhao.ywh,AM,,Millie Cheng,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002009,Colorfulkoala Shop,LD02023,,AM招商推进,,广州市阡之陌贸易有限公司-CNOB,Fashion,HIPO靶向商家,CNOB,Womenswear & Underwear,Women's Bottoms,邱玺,T3,7495584866696399154,服饰服配,xiechaoquan,AM,,谢冰沁Bibi,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002010,Lemoda Hair Shop,LD02024,,,,广州许泉商贸有限公司,Fashion,HIPO靶向商家,CNOB,Fashion,/,,T5,7495675190660532335,服饰服配,NULL,,,,/,/,/,,否,1-待触达,,,,,,,7494648740089857750,,,,,,,7494648740089857750,已填写,2026-05-29,2.hipo,1,1,1,,T0,,,,,,,,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
