LD_001601,Lullaby Threads,LD01605,,,,泉州市丰泽区鸣淳贸易有限公司,Home&Living,HIPO靶向商家,CNOB,"Home, Luxury Resale & Collectibles",NULL,,T0,7496268155408059224,育商,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001602,AoAo Shop Two,LD01606,,,,上海贤谦信息科技有限公司,Home&Living,HIPO靶向商家,CNOB,Lifestyle,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001603,CosyWave.id,LD01607,,,,上海养美生物技术有限公司,Beauty&FMCG,HIPO靶向商家,CNOB,FMCG,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001604,Homeworth.os,LD01608,,,,泗县钱某人日用百货销售工作室(个体工商户),Home&Living,HIPO靶向商家,CNOB,Lifestyle,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001605,The Sphere.Shop,LD01609,,,,山东济润水务有限公司,Home&Living,HIPO靶向商家,CNOB,Personal Care and Lifestyle,NULL,,T1,7495476384874727919,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001606,Happycode,LD01610,,,,深圳边度文化传媒有限公司,Beauty&FMCG,HIPO靶向商家,CNOB,Personal Care and Lifestyle,/,,T3,7496119960498112590,快消生活,NULL,,,,/,/,/,,否,1-待触达,,,,,,,7494470096371221659,7494470096371221659,,,,,,7494470096371221659,已填写,2026-07-01,3.other,1,1,,,T0,2026-03-06,3.other,1,1,1,8538.96,T2,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
LD_001607,Clawsable,LD01611,,,,深圳罗兰美特科技有限公司,Home&Living,HIPO靶向商家,CNOB,Personal Care and Lifestyle,Dog & Cat Furniture,,T1,7495574014294395539,快消生活,wanghongbo,,,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001608,SleepXpress Limited,LD01612,,AM招商推进,,深圳市柏煌科技有限公司,Home&Living,HIPO靶向商家,CNOB,Furniture,Indoor Furniture,,T4,7496022707220679524,家具家装,guona.rena,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001609,DOOOB Direct,LD01613,,,,深圳市大昌跨境电商有限公司,Home&Living,HIPO靶向商家,CNOB,Personal Care and Lifestyle,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001610,JiaH8,LD01614,,,,深圳市龙华区嘉浩商贸商行(个体工商户),3C,HIPO靶向商家,CNOB,Electronics,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
