LD_001791,BABELASH,LD01797,,,,平度市雪菲睫毛厂(个体工商户),Beauty&FMCG,HIPO靶向商家,CNOB,FMCG,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001792,Unitary Beauty,LD01798,,,,平湖市康成达五金科技股份有限公司,Beauty&FMCG,HIPO靶向商家,CNOB,FMCG,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001793,Luha Fresh Bites,LD01799,,,,莆田市城厢区焕宛泉百货店(个体工商户),Home&Living,HIPO靶向商家,CNOB,Personal Care and Lifestyle,Nasal & Oral Care,,T1,7494225079981212747,快消生活,songli.0901,,,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001794,Lanbena.vn,LD01800,,,,千姿美,Beauty&FMCG,HIPO靶向商家,CNOB,"Health, Beauty & Personal Care",/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,7494298950256723857,,,,,,,7494298950256723857,已填写,2025-12-11,3.other,1,1,1,8916.84,T2,,,,,,,,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_001795,Zoar Magic Ink IND,LD01801,,,,青岛和鼎汇购电子商务有限公司,Beauty&FMCG,HIPO靶向商家,CNOB,FMCG,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001796,BAISISI Indonesia,LD01802,,,,随州市茄尔商贸有限公司,Beauty&FMCG,HIPO靶向商家,CNOB,FMCG,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001797,Lab.my,LD01803,,,,上海科黛生物科技有限公司,Beauty&FMCG,HIPO靶向商家,CNOB,FMCG,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001798,ALLOYMAN TOOLS,LD01804,,,,武汉美点强盛科技有限公司,Home&Living,HIPO靶向商家,CNOB,"Grocery, Electronics, Books & Hardlines",/,,T3,7495822170890078498,汽摩工具,NULL,,,,/,/,/,,否,1-待触达,,,,,,,7496124279681353755,7496124279681353755,,,,,,7496124279681353755,已填写,,2.hipo,0,0,0,,T0,2025-03-26,2.hipo,1,0,0,,T0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
LD_001799,NCOS.OFFICIAL,LD01805,,,,山东千星忆昔商贸有限公司,Beauty&FMCG,HIPO靶向商家,CNOB,BHPC,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001800,ISTON-PH,LD01806,,,,陕西西科驭能科技有限公司,Beauty&FMCG,HIPO靶向商家,CNOB,FMCG,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,7496124211707087206,,,,,,7496124211707087206,已填写,,,,,,,,2025-03-20,2.hipo,1,1,1,577.35,T1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
