LD_006711,Homrelexa,LD06761,,,,/,Home&Living,/,/,#N/A,/,,T3,7496282744183687544,家具家装,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_006712,MILACOLATO OFFICIAL,LD06762,,AM招商推进,,/,Fashion,/,/,Fashion Accessories,Costume Jewelry & Accessories,郭婧怡,T3,7495731931269859703,服饰服配,liyaoyao.y,AM,,张玲,【UK/EU互通】LOLIAS / MILACOLATO,/,/,,是,5-已入驻,,,,,,,7496131299149843124,7496131299149843124,,,,,,,已填写,2025-04-12,2.hipo,1,1,1,4018.34,T1,2025-04-16,1.skm,1,1,1,17096.05,T2,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_006713,ToyBurst,LD06763,,,,/,Beauty&FMCG,/,/,#N/A,/,,T3,7496287755973003342,快消生活,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_006714,LASTAR,LD06764,,,,/,Beauty&FMCG,/,/,#N/A,/,,T3,7495805754718456376,快消生活,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_006715,NTONPOWER US,LD06765,,AM招商推进,,/,Home&Living,/,/,Home Improvement,Electrical Equipment & Supplies,,T3,7495612421265787684,家具家装,bicongyu,AM,,韩希雯,/,S,/,,是,5-已入驻,,,,,,,7495612421265787684,7495612421265787684,,,,,,,已填写,2026-05-26,2.hipo,1,1,1,,T0,2025-12-22,2.hipo,1,1,1,6871.43,T2,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_006716,DeYuan EBIKE,LD06766,,AM招商推进,,/,Home&Living,/,/,Sports & Outdoor,Leisure & Outdoor Recreation Equipment,,T3,7496108740547938663,运动潮奢,chenwei.003,AM,,周洋,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006717,APYEAR EBIKE,LD06767,,AM招商推进,,/,Home&Living,/,/,Sports & Outdoor,Leisure & Outdoor Recreation Equipment,,T3,7495890278080874631,运动潮奢,chenwei.003,AM,,周洋,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006718,Prycken,LD06768,,AM招商推进,,/,3C,/,/,"Books, Magazines & Audio",Literature & Art,,T3,7496208432412331000,3C,zhangtingting.2020,AM,,郑羽伶,/,/,/,,是,6-拒绝入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006719,Chulianyouhuo,LD06769,,AM招商推进,,/,Fashion,/,/,Womenswear & Underwear,Women's Tops,崔媚君,T3,7495370881631291600,服饰服配,cicigao,AM,,谢冰沁Bibi,已清退，二次沟通,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006720,Plaid&Plain,LD06770,,AM招商推进,,/,Fashion,/,/,Menswear & Underwear,Men's Bottoms,李晓宗,T3,7495450611223923598,服饰服配,xuchen.quan666,AM,,罗才鑫,暂不考虑,/,/,,是,6-拒绝入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
