LD_007331,SunAuto,LD07381,,,,/,Home&Living,/,/,#N/A,/,,#N/A,7494353130912318763,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007332,GREENYEE,LD07382,,AM招商推进,,/,3C,/,/,Household Appliances,Home Appliances,,T3,7494089466430915725,3C,yangyuhui,AM,,胡思倩,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007333,SnugPlay,LD07383,,AM招商推进,,/,Beauty&FMCG,/,/,Toys & Hobbies,Dolls & Stuffed Toys,,T3,7494372751388083372,快消生活,wangzhen.chris,AM,,欧阳嘉桦,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007334,Ease Nestify,LD07384,,AM招商推进,,/,Home&Living,/,/,Furniture,Indoor Furniture,,T3,7494279393735509345,家具家装,pengqi.lovework,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007335,ELROEL Store,LD07385,,AM招商推进,,/,Beauty&FMCG,/,/,Beauty & Personal Care,Skincare,,T3,8652636863896457643,快消生活,nicole.899,AM,,俞欣洁,/,/,/,,是,6-拒绝入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007336,VIVOHOME US,LD07386,,AM招商推进,,/,3C,/,/,Automotive & Motorcycle,Car Repair Tools,,T3,7496084202450683929,3C,patonlam,AM,,张莞清,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007337,Muse & Mode,LD07387,,AM招商推进,,/,Fashion,/,/,Womenswear & Underwear,Women's Tops,王丹,T3,7494228370524505221,服饰服配,jiangshan.amber,AM,,谢冰沁Bibi,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007338,VOCESOR,LD07388,,AM招商推进,,/,Home&Living,/,/,Household Appliances,Home Appliances,,T3,7494165910106702920,服饰服配,xuli.henk,AM,,张玲,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007339,Wanhangoods,LD07389,,AM招商推进,,/,3C,/,/,Phones & Electronics,Mobile Phone Accessories,,T3,7496154578292017644,3C,chensiyi.0309,AM,,郑羽伶,/,/,/,,是,6-拒绝入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_007340,Florabel,LD07390,,,,/,Home&Living,/,/,#N/A,/,,#N/A,7496128322766080035,家具家装,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
