LD_000971,hisdern,LD00972,,,,广州三谭行商贸有限公司,Fashion,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Menswear & Underwear,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000972,mentech,LD00973,,,,"东莞铭普光磁股份有限公司 (Dongguan Mentech Optical & Magnetic Co., Ltd.)",Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Tools & Hardware,NULL,,T0,7495084000612092228,育商,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000973,sondiko,LD00974,,,,深圳市草木皆冰贸易有限公司,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Kitchenware,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000974,dotvol,LD00975,,,,"深圳市杜特维尔科技有限公司 (Shenzhen Dotvol Technology Co., Ltd.)",Fashion,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Womenswear & Underwear,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000975,blemil,LD00976,,,,深圳市美达视通科技有限公司,Beauty&FMCG,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Baby & Maternity,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000976,tixlux,LD00977,,,,深圳市西维兹科技有限公司,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Toys & Hobbies,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000977,biling,LD00978,,,,深圳市龙成星起科技有限公司,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Home Improvement,/,,,NULL,NULL,NULL,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000978,maamgic,LD00979,,,,杭州宝辉贸易有限公司,Fashion,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Sports & Outdoor,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_000979,hibbent,LD00980,,,,"Xiamen Shengjiu Technology Co., Ltd",Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Home Improvement,Bathroom Fixtures,,T4,7495372231945915113,家具家装,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,7496161943001860499,,,,,,7496161943001860499,已填写,,,,,,,,2025-04-25,2.hipo,1,0,0,0.00,T0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
LD_000980,youngdo,LD00981,,,,深圳市星期三电子商务有限公司,Fashion,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Sports & Outdoor,NULL,,T0,7495667058615880126,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
