LD_005791,EssElegance shop 1,LD05833,,,,深圳市风生四象互联网有限公司,Fashion,HIPO靶向商家,美区T4,Womenswear & Underwear,/,,#N/A,7494705952625559786,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005792,Yuanbang,LD05834,,AM招商推进,,广州圆邦实业发展有限公司,Fashion,HIPO靶向商家,美区T4,Menswear & Underwear,Men's Suits & Sets,崔媚君,T5,7495907230498261997,服饰服配,linyangqin.cyrus7,AM,,罗才鑫,/,/,/,,是,5-已入驻,,,,,,,,7494567010893138089,,,,,,,已填写,,,,,,,,2022-03-28,3.other,0,0,0,,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_005793,Hahaland,LD05835,,AM招商推进,,WONDERPEAK LIMITED,Beauty&FMCG,HIPO靶向商家,美区T4,Baby & Maternity,Baby Toys,,T4,7496114123896490206,快消生活,wangzhen.chris,AM,,欧阳嘉桦,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005794,VSHOW HAIR Shop,LD05836,,AM招商推进,fashion自补,PUREFASHION HAIR BEAUTY LLC,Fashion,HIPO靶向商家,美区T4,Fashion Accessories,/,赵亭,T4,7495205959815826414,服饰服配,zhoujie.jessie,AM,,郭晓彤,/,/,/,,是,5-已入驻,,,,,,,7494352968748402374,,,,,,,,已填写,2026-01-16,2.hipo,1,1,1,66027.05,T3,,,,,,,,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_005795,BITPOTT SOLAR LAMP,LD05837,,,,福力加特（南通）新能源科技有限公司,Home&Living,HIPO靶向商家,美区T4,Home Improvement,Lights & Lighting,,T3,7495831763708905727,家具家装,wangyizhi.215,BD,赵月晨,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005796,WateLves Footwear,LD05838,,AM招商推进,,泉州清昶贸易有限公司,Fashion,HIPO靶向商家,美区T4,Shoes,Sports Footwear,祝航宇,T4,7495552880616442217,运动潮奢,wuhao.howie,AM,,张玲,/,/,/,,是,6-拒绝入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005797,HSIAbra,LD05839,,AM招商推进,,"Seeding Co.,Limited",Fashion,HIPO靶向商家,美区T4,Womenswear & Underwear,Women's Underwear,金惠芷,T5,7495943885130992122,服饰服配,zhangmeng.0408,AM,,Millie Cheng,/,/,/,,是,5-已入驻,,,,,,,7496106810635815737,7496106810635815737,,,,,,,已填写,2026-07-10,3.other,1,0,0,,T0,2025-03-04,1.skm,1,1,1,1642551.95,T5,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1
LD_005798,Bitvae Oral Care,LD05840,必招 7 月,,,Clevo Innovation INC,3C,HIPO靶向商家,美区T4,Beauty & Personal Care,Personal Care Appliances,,T3,7495158318226180188,3C,panlin.888,BD,李泽,,/,/,/,,是,5-已入驻,,,,,,,7496185663919261972,7496101034279406241,,,,,,"7496185663919261972,7496101034279406241",已填写,2025-05-22,3.other,0,0,0,0.00,T0,2025-02-28,1.skm,1,1,1,34353.65,T3,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_005799,Edenza,LD05841,,AM招商推进,,厦门亿珀客贸易有限公司,Home&Living,HIPO靶向商家,美区T4,Furniture,Indoor Furniture,,T3,7495991253654341896,家具家装,pengqi.lovework,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005800,VILIGO STORE,LD05842,,AM招商推进,,"HONGKONG BIILION DREAMS TRADING CO., LIMITED",Fashion,HIPO靶向商家,美区T4,Womenswear & Underwear,Women's Tops,邱玺,T4,7495593584546253094,服饰服配,jiangshan.amber,AM,,谢冰沁Bibi,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
