LD_002701,FINENOLO,LD02730,,AM招商推进,,宁波得奕科技有限公司,Beauty&FMCG,HIPO靶向商家,美区T4,Computers & Office Equipment,Office Stationery & Supplies,,T3,7496122025514535814,快消生活,wangshu.jasmine,AM,,欧阳嘉桦,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002702,Bonacell,LD02731,,,,深圳市兴汇网络科技有限公司,3C,HIPO靶向商家,美区T4,Phones & Electronics,/,,#N/A,8647940998568516433,NULL,NULL,BD,赵月晨,,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002703,COLMI Smart Wearable,LD02732,,,,深圳市汉瑞通科技有限公司,3C,HIPO靶向商家,美区T4,Phones & Electronics,/,,T4,7495819679406852864,3C,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,7496267716124773137,,,,,,7496267716124773137,已填写,,,,,,,,2025-07-08,2.hipo,1,1,1,83830.29,T3,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_002704,Belife Clean,LD02733,,AM招商推进,,Xstar Inc,3C,HIPO靶向商家,美区T4,Household Appliances,Home Appliances,,T3,7494971165438544116,3C,panlin.888,AM,,郑羽伶,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002705,Angelkiss Bags,LD02734,,AM招商推进,fashion自补,广州市长兴皮具有限公司,Fashion,HIPO靶向商家,美区T4,Luggage & Bags,NULL,任思安,T0,7495807877269325824,运动潮奢,shenzehong,AM/BD,李泽,陈晓,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002706,FUN TOYS .US,LD02735,,,,FonLink LTD,Home&Living,HIPO靶向商家,美区T4,Collectibles,NULL,,T0,7496203385426970869,育商,NULL,BD,江家徵,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002707,TKbfasifa,LD02736,,,,广州膜邹汽车服务有限公司,Fashion,HIPO靶向商家,美区T4,Menswear & Underwear,NULL,,T0,7496235678557637070,服饰服配,xuli.henk,,,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002708,ZHXD DIGITAL,LD02737,,,,"YSHUN TECHNOLOGY (HK)CO.,LIMITED",3C,HIPO靶向商家,美区T4,Phones & Electronics,NULL,,NULL,8659485645060408410,育商,liwenyuan.034,,,,/,/,/,,是,5-已入驻,,,,,,,7496168464850716762,,,,,,,7496168464850716762,已填写,2026-01-21,2.hipo,0,0,0,,T0,,,,,,,,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_002709,RefinedLiving,LD02738,,,,Wahool Company Limited,Home&Living,HIPO靶向商家,美区T4,Toys & Hobbies,/,,#N/A,7496225569408387743,NULL,NULL,,,,/,/,/,,是,6-拒绝入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_002710,Prosperity Peak,LD02739,,,,FORTUNEBRIDGE TRADING INC,Home&Living,HIPO靶向商家,美区T4,Home Improvement,NULL,,T0,7496320152971413843,家具家装,renshumin.irene,,,,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
