LD_001171,VEVOR,LD01173,,,,深圳市丽锦诚贸易有限公司,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Home Improvement,NULL,,T0,7495091860481214706,NULL,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,,7496180467096325108,,,,,,7496180467096325108,已填写,,,,,,,,2025-05-20,1.skm,1,1,1,43961.60,T3,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_001172,vancasso,LD01174,必招 7 月,,,DVISION TECHNOLOGY LIMITED,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Kitchenware,Cutlery & Tableware,,T2,7495645449270692838,日用家纺,lishiyun.607,BD,李泽,,/,/,/,,是,5-已入驻,,,,,,,7496269052802205891,7496107921096214774,,,,,,"7496269052802205891,7496107921096214774",已填写,2025-08-07,1.skm,1,1,1,40820.58,T3,2025-03-05,1.skm,1,1,1,45894.93,T3,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_001173,iScooter,LD01175,,,,深圳瓒琨电子商务有限公司,Fashion,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Sports & Outdoor,/,,,NULL,NULL,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,7496108904288586168,7496108904288586168,,,,,,7496108904288586168,已填写,2025-04-02,1.skm,1,1,1,2877.30,T1,2025-03-05,1.skm,1,1,1,23548.46,T2,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_001174,torras,LD01176,,,,深圳市乐创天成科技有限公司,3C,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Phones & Electronics,Mobile Phone Accessories,,T2,7495316157167667398,3C,zhuxiaoyi.suki,,,,/,/,/,,是,1-待触达,,,,,,,7494492020452591445,7494492020452591445,,,,,,7494492020452591445,已填写,2026-03-12,1.skm,1,1,1,289.46,T1,,,,,,,,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_001175,Molblly,LD01177,,,,广州云格科技有限公司,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Furniture,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001176,xikezan,LD01178,,,,/,Beauty&FMCG,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Beauty & Personal Care,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001177,xtool,LD01179,,,,MAKEBLOCK HONG KONG COMPANY LIMITED,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Tools & Hardware,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,7494165968598959585,7494165968598959585,,,,,,7494165968598959585,已填写,2025-09-28,1.skm,1,1,1,5047.41,T2,2025-10-28,1.skm,1,1,1,5500.01,T2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_001178,valery madelyn,LD01180,,,,/,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Home Supplies,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001179,FitVilleUK,LD01181,,,,/,Fashion,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,Shoes,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_001180,silonn,LD01182,,,,/,Home&Living,战略重点商家,B. 头部亚马逊/DTC卖家｜Top AMZ/Top DTC sellers,kitchenware,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
