LD_005631,Glorish US,LD05673,,,,泉州市惠安丰财贸易有限公司,Beauty&FMCG,HIPO靶向商家,美区T4,Beauty & Personal Care,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005632,Cicy Bell shop,LD05674,,AM招商推进,,杭州卡菲以服饰有限公司,Fashion,HIPO靶向商家,美区T4,Womenswear & Underwear,Women's Tops,王蓝婧,T5,7494102974338598255,服饰服配,tongjing.1019,AM,,谢冰沁Bibi,/,/,/,,是,6-拒绝入驻,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005633,FireSwan,LD05675,,AM招商推进,fashion自补,湖州德清昇洋电子商务有限公司,Fashion,HIPO靶向商家,美区T4,Womenswear & Underwear,/,史悠扬,T4,7495672397848807958,服饰服配,tongjing.1019,AM,,谢冰沁Bibi,入驻UK 待划转 @milliecheng,/,/,,是,5-已入驻,,,,,,,,7495672397848807958,,,,,,7495672397848807958,已填写,,,,,,,,2025-10-31,2.hipo,1,0,0,,T0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
LD_005634,Warcat Pro,LD05676,,AM招商推进,,Kensi Inc,Beauty&FMCG,HIPO靶向商家,美区T4,Pet Supplies,Dog & Cat Litter,,T4,7496118004314442450,快消生活,wanghongbo,AM,,欧阳嘉桦,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005635,YOYOWAY,LD05677,,AM招商推进,,ZHIGUOCHAN INC,3C,HIPO靶向商家,美区T4,Phones & Electronics,Audio & Video,,T3,7495382455979707026,3C,chensiyi.0309,AM,,郑羽伶,/,/,/,,是,5-已入驻,,,,,,,7495824473000610614,,,,,,,,已填写,2024-09-09,2.hipo,1,1,1,109695.60,T4,,,,,,,,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_005636,HECASA,LD05678,,AM招商推进,,常州市驰宸科创发展有限公司,Home&Living,HIPO靶向商家,美区T4,Automotive & Motorcycle,Water Sports,,T4,7495846858848045580,汽摩工具,xuebaoping,AM,,王妙辰,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005637,Aqua Eve-US,LD05679,,AM招商推进,fashion自补,深圳际通贸易有限公司,Fashion,HIPO靶向商家,美区T4,Sports & Outdoor,/,黄嘉伟,T4,7495763916851284319,运动潮奢,qieyixiao,AM,,张玲,/,/,/,,否,1-待触达,,,,,,,,,,,,,,7495999423914805289,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005638,Findmall store,LD05680,,AM招商推进,,潍坊春盛电子商务有限公司,Home&Living,HIPO靶向商家,美区T4,Tools & Hardware,Garden Tools,,T4,7495971243376085263,汽摩工具,doyleyang.yt,AM,,周羽中 Ray,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005639,WROOM,LD05681,,,,深圳市富柯士科技有限公司,Home&Living,HIPO靶向商家,美区T4,Furniture,Commercial Furniture,,T2,7495803125084949309,家具家装,hanxiao.smiley,,,,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005640,HAILTH,LD05682,,,,厦门暮晨峪商贸有限公司,Fashion,HIPO靶向商家,美区T4,Fashion Accessories,/,,T3,7495807599276230862,服饰服配,NULL,,,,/,/,/,,是,5-已入驻,,,,,,,7495807599276230862,7495807599276230862,,,,,,7495807599276230862,已填写,,3.other,0,0,0,,T0,2026-03-08,2.hipo,1,1,1,2343.96,T1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
