LD_005011,ispring,LD05052,,,,"iSpring Water Systems, LLC",3C,HIPO靶向商家,P2 - Whitelabel - DTC,Household Appliances,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005012,goodbro,LD05053,,,,/,Home&Living,HIPO靶向商家,P2 - Whitelabel - DTC,Pet Supplies,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005013,scuffers,LD05054,,,,/,Fashion,HIPO靶向商家,P2 - Whitelabel - DTC,Menswear & Underwear,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005014,xtbox,LD05055,,,,/,3C,HIPO靶向商家,P2 - Whitelabel - DTC,Phones & Electronics,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005015,capital online,LD05056,,,,/,Home&Living,HIPO靶向商家,P2 - Whitelabel - DTC,"Books, Magazines & Audio",/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005016,mammotion de,LD05057,,,,/,Fashion,HIPO靶向商家,P2 - Whitelabel - DTC,Sports & Outdoor,/,,,NULL,NULL,NULL,,,,/,/,/,,是,4-入驻中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
LD_005017,nrz,LD05058,,,,/,Home&Living,HIPO靶向商家,P2 - Whitelabel - DTC,Bookings & Vouchers,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005018,ldplayer,LD05059,,,,/,3C,HIPO靶向商家,P2 - Whitelabel - DTC,Phones & Electronics,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005019,bonpoint,LD05060,,,,/,Beauty&FMCG,HIPO靶向商家,P2 - Whitelabel - DTC,Baby & Maternity,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_005020,travelmate,LD05061,,,,/,Fashion,HIPO靶向商家,P2 - Whitelabel - DTC,Luggage & Bags,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
