LD_006551,Tool Daily Power Washer,LD06601,,AM招商推进,,/,Home&Living,/,/,Tools & Hardware,Pumps & Plumbing,,T3,7495762332570454395,汽摩工具,doyleyang.yt,AM,,王妙辰,/,/,/,,是,5-已入驻,,,,,,,7494275801772623276,7494275801772623276,,,,,,,已填写,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LD_006552,Ubetif,LD06602,,AM招商推进,,/,Fashion,/,/,Shoes,Men's Shoes,邱玺,T3,7495918909744188283,运动潮奢,lishachoo,AM,,张玲,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006553,LL 25 shop,LD06603,,AM招商推进,,/,Fashion,/,/,Sports & Outdoor,Sport & Outdoor Clothing,,T3,7496112249714084641,服饰服配,jiangshan.amber,AM,,张玲,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006554,Simidola Hair Store,LD06604,,AM招商推进,,/,Fashion,/,/,Fashion Accessories,Hair Extensions & Wigs,,T3,7495752121301240249,服饰服配,zhoujie.jessie,AM,,郭晓彤,/,/,/,,是,5-已入驻,,,,,,,,7494210742910551575,,,,,,,已填写,,,,,,,,2025-10-20,3.other,1,1,1,18547.85,T2,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
LD_006555,SEDETA,LD06605,,AM招商推进,,/,Home&Living,/,/,Furniture,Indoor Furniture,,T3,7495908625767303256,家具家装,guona.rena,AM,,韩希雯,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006556,Aivituvin,LD06606,,AM招商推进,,/,Beauty&FMCG,/,/,Pet Supplies,Dog & Cat Furniture,,T4,7495645332827835137,快消生活,wanghongbo,AM,,欧阳嘉桦,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006557,Kalashow Hair,LD06607,,AM招商推进,,/,Fashion,/,/,Fashion Accessories,Hair Extensions & Wigs,刘亚婷,T3,7495336789898528884,服饰服配,weiyue.0123,AM,,郭晓彤,/,/,/,,是,2-已触达/沟通中,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006558,Terviiix,LD06608,,AM招商推进,,/,3C,/,/,Beauty & Personal Care,Personal Care Appliances,,T3,7495393906218076317,3C,patonlam,AM,,张莞清,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006559,Anpabo US,LD06609,,AM招商推进,,/,Beauty&FMCG,/,/,Toys & Hobbies,Sports & Outdoor Play,,T3,7496168612987308472,快消生活,wangshu.jasmine,AM,,欧阳嘉桦,/,/,/,,是,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_006560,VIBECORE Women Apparel,LD06610,,AM招商推进,,/,Fashion,/,/,Womenswear & Underwear,Women's Dresses,蔡炜豪,T3,7496067362620541468,服饰服配,zhuyouping,AM,,Millie Cheng,tangwei名下,/,/,,是,5-已入驻,,,,,,,,7496067362620541468,,,,,,,已填写,,,,,,,,2025-05-26,2.hipo,1,1,1,12513.11,T2,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
