LD_004611,enjoy solar,LD04652,,,,/,Home&Living,HIPO靶向商家,P2 - Whitelabel - AMZ,Home Improvement,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_004612,vistefly,LD04653,,,,深圳市玮蓝科技有限公司,3C,HIPO靶向商家,P2 - Whitelabel - AMZ,Household Appliances,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_004613,jack &amp; rose,LD04654,,,,/,Fashion,HIPO靶向商家,P2 - Whitelabel - AMZ,Jewelry Accessories & Derivatives,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,7496130289042950362,7496130289042950362,,,,,,7496130289042950362,已填写,2025-04-02,1.skm,1,1,1,163111.81,T4,2025-03-27,2.hipo,1,1,1,63170.46,T3,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
LD_004614,fit king,LD04655,,,,深圳市菲特金健康科技有限公司,3C,HIPO靶向商家,P2 - Whitelabel - AMZ,Household Appliances,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_004615,ganado,LD04656,,,,广州市良亮运动用品有限公司,Fashion,HIPO靶向商家,P2 - Whitelabel - AMZ,Womenswear & Underwear,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_004616,funyet,LD04657,,,,SENZHI LIMITED,3C,HIPO靶向商家,P2 - Whitelabel - AMZ,Phones & Electronics,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_004617,xtu,LD04658,,,,深圳市语图科技有限公司,3C,HIPO靶向商家,P2 - Whitelabel - AMZ,Phones & Electronics,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_004618,miqu,LD04659,,,,MIQU Produkt Gmbh,Home&Living,HIPO靶向商家,P2 - Whitelabel - AMZ,Home Improvement,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_004619,bizcasa,LD04660,,,,Kidtvan XP Kft.,Beauty&FMCG,HIPO靶向商家,P2 - Whitelabel - AMZ,Baby & Maternity,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD_004620,aken,LD04661,,,,珠海值得科技有限公司,3C,HIPO靶向商家,P2 - Whitelabel - AMZ,Computers & Office Equipment,/,,,NULL,NULL,NULL,,,,/,/,/,,否,1-待触达,,,,,,,,,,,,,,,未填写,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
